year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2004,American League,League,New York Yankees,101,61,0.623,0,0,
2004,American League,League,Boston Red Sox,98,64,0.605,0,0,
2004,American League,League,Baltimore Orioles,78,84,0.481,0,0,
2004,American League,League,Tampa Bay Devil Rays,70,91,0.435,0,0,
2004,American League,League,Toronto Blue Jays,67,94,0.416,0,0,
2004,American League,League,Minnesota Twins,92,70,0.568,0,0,
2004,American League,League,Chicago White Sox,83,79,0.512,0,0,
2004,American League,League,Cleveland Indians,80,82,0.494,0,0,
2004,American League,League,Detroit Tigers,72,90,0.444,0,0,
2004,American League,League,Kansas City Royals,58,104,0.358,0,0,
2004,American League,League,Anaheim Angels,92,70,0.568,0,0,
2004,American League,League,Oakland Athletics,91,71,0.562,0,0,
2004,American League,League,Texas Rangers,89,73,0.549,0,0,
2004,American League,League,Seattle Mariners,63,99,0.389,0,0,
