name,url,team,team_url,year,league,statistic,value,stat_type,rank
Roy Cullenbine,https://www.baseball-almanac.com/players/player.php?p=cullero01,Cleveland,,1945,American League,Base on Balls,113,player,1
Roy Cullenbine,https://www.baseball-almanac.com/players/player.php?p=cullero01,Detroit,,1945,American League,Base on Balls,113,player,1
Snuffy Stirnweiss,https://www.baseball-almanac.com/players/player.php?p=stirnsn01,New York,,1945,American League,Batting Average,.309,player,1
Wally Moses,https://www.baseball-almanac.com/players/player.php?p=moseswa01,Chicago,,1945,American League,Doubles,35,player,1
Snuffy Stirnweiss,https://www.baseball-almanac.com/players/player.php?p=stirnsn01,New York,,1945,American League,Hits,195,player,1
Vern Stephens,https://www.baseball-almanac.com/players/player.php?p=stephve01,St. Louis,,1945,American League,Home Runs,24,player,1
Eddie Lake,https://www.baseball-almanac.com/players/player.php?p=lakeed01,Boston,,1945,American League,On Base Percentage,.412,player,1
Nick Etten,https://www.baseball-almanac.com/players/player.php?p=ettenni01,New York,,1945,American League,RBI,111,player,1
Snuffy Stirnweiss,https://www.baseball-almanac.com/players/player.php?p=stirnsn01,New York,,1945,American League,Runs,107,player,1
Snuffy Stirnweiss,https://www.baseball-almanac.com/players/player.php?p=stirnsn01,New York,,1945,American League,Slugging Average,.476,player,1
Snuffy Stirnweiss,https://www.baseball-almanac.com/players/player.php?p=stirnsn01,New York,,1945,American League,Stolen Bases,33,player,1
Snuffy Stirnweiss,https://www.baseball-almanac.com/players/player.php?p=stirnsn01,New York,,1945,American League,Total Bases,301,player,1
Snuffy Stirnweiss,https://www.baseball-almanac.com/players/player.php?p=stirnsn01,New York,,1945,American League,Triples,22,player,1
Hal Newhouser,https://www.baseball-almanac.com/players/player.php?p=newhoha01,Detroit,,1945,American League,Complete Games,29,pitcher,1
Hal Newhouser,https://www.baseball-almanac.com/players/player.php?p=newhoha01,Detroit,,1945,American League,ERA,1.81,pitcher,1
Joe Berry,https://www.baseball-almanac.com/players/player.php?p=berryjo03,Philadelphia,,1945,American League,Games,52,pitcher,1
Jim Turner,https://www.baseball-almanac.com/players/player.php?p=turneji01,New York,,1945,American League,Saves,10,pitcher,1
Hal Newhouser,https://www.baseball-almanac.com/players/player.php?p=newhoha01,Detroit,,1945,American League,Shutouts,8,pitcher,1
Hal Newhouser,https://www.baseball-almanac.com/players/player.php?p=newhoha01,Detroit,,1945,American League,Strikeouts,212,pitcher,1
Hal Newhouser,https://www.baseball-almanac.com/players/player.php?p=newhoha01,Detroit,,1945,American League,Winning Percentage,.735,pitcher,1
Hal Newhouser,https://www.baseball-almanac.com/players/player.php?p=newhoha01,Detroit,,1945,American League,Wins,25,pitcher,1
