name,url,team,team_url,year,league,statistic,value,stat_type,rank
Willie Kamm,https://www.baseball-almanac.com/players/player.php?p=kammwi01,Chicago,,1925,American League,Base on Balls,90,player,1
Johnny Mostil,https://www.baseball-almanac.com/players/player.php?p=mostijo01,Chicago,,1925,American League,Base on Balls,90,player,1
Harry Heilmann,https://www.baseball-almanac.com/players/player.php?p=heilmha01,Detroit,,1925,American League,Batting Average,.393,player,1
Marty McManus,https://www.baseball-almanac.com/players/player.php?p=mcmanma01,St. Louis,,1925,American League,Doubles,44,player,1
Al Simmons,https://www.baseball-almanac.com/players/player.php?p=simmoal01,Philadelphia,,1925,American League,Hits,253,player,1
Bob Meusel,https://www.baseball-almanac.com/players/player.php?p=meusebo01,New York,,1925,American League,Home Runs,33,player,1
Tris Speaker,https://www.baseball-almanac.com/players/player.php?p=speaktr01,Cleveland,,1925,American League,On Base Percentage,.479,player,1
Bob Meusel,https://www.baseball-almanac.com/players/player.php?p=meusebo01,New York,,1925,American League,RBI,138,player,1
Johnny Mostil,https://www.baseball-almanac.com/players/player.php?p=mostijo01,Chicago,,1925,American League,Runs,135,player,1
Ken Williams,https://www.baseball-almanac.com/players/player.php?p=willike01,St. Louis,,1925,American League,Slugging Average,.613,player,1
Johnny Mostil,https://www.baseball-almanac.com/players/player.php?p=mostijo01,Chicago,,1925,American League,Stolen Bases,43,player,1
Al Simmons,https://www.baseball-almanac.com/players/player.php?p=simmoal01,Philadelphia,,1925,American League,Total Bases,392,player,1
Goose Goslin,https://www.baseball-almanac.com/players/player.php?p=gosligo01,Washington,,1925,American League,Triples,20,player,1
Howard Ehmke,https://www.baseball-almanac.com/players/player.php?p=ehmkeho01,Boston,,1925,American League,Complete Games,22,pitcher,1
Sherry Smith,https://www.baseball-almanac.com/players/player.php?p=smithsh01,Cleveland,,1925,American League,Complete Games,22,pitcher,1
Stan Coveleski,https://www.baseball-almanac.com/players/player.php?p=covelst01,Washington,,1925,American League,ERA,2.84,pitcher,1
Firpo Marberry,https://www.baseball-almanac.com/players/player.php?p=marbefi01,Washington,,1925,American League,Games,55,pitcher,1
Firpo Marberry,https://www.baseball-almanac.com/players/player.php?p=marbefi01,Washington,,1925,American League,Saves,15,pitcher,1
Ted Lyons,https://www.baseball-almanac.com/players/player.php?p=lyonste01,Chicago,,1925,American League,Shutouts,5,pitcher,1
Lefty Grove,https://www.baseball-almanac.com/players/player.php?p=grovele01,Philadelphia,,1925,American League,Strikeouts,116,pitcher,1
Stan Coveleski,https://www.baseball-almanac.com/players/player.php?p=covelst01,Washington,,1925,American League,Winning Percentage,.800,pitcher,1
Ted Lyons,https://www.baseball-almanac.com/players/player.php?p=lyonste01,Chicago,,1925,American League,Wins,21,pitcher,1
Eddie Rommel,https://www.baseball-almanac.com/players/player.php?p=rommeed01,Philadelphia,,1925,American League,Wins,21,pitcher,1
