name,url,team,team_url,year,league,statistic,value,stat_type,rank
Jimmy Sheckard,https://www.baseball-almanac.com/players/player.php?p=sheckji01,Chicago,,1912,National League,Base on Balls,122,player,1
Heinie Zimmerman,https://www.baseball-almanac.com/players/player.php?p=zimmehe01,Chicago,,1912,National League,Batting Average,.372,player,1
Heinie Zimmerman,https://www.baseball-almanac.com/players/player.php?p=zimmehe01,Chicago,,1912,National League,Doubles,41,player,1
Heinie Zimmerman,https://www.baseball-almanac.com/players/player.php?p=zimmehe01,Chicago,,1912,National League,Hits,207,player,1
Heinie Zimmerman,https://www.baseball-almanac.com/players/player.php?p=zimmehe01,Chicago,,1912,National League,Home Runs,14,player,1
Johnny Evers,https://www.baseball-almanac.com/players/player.php?p=eversjo01,Chicago,,1912,National League,On Base Percentage,.431,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1912,National League,RBI,102,player,1
Bob Bescher,https://www.baseball-almanac.com/players/player.php?p=beschbo01,Cincinnati,,1912,National League,Runs,120,player,1
Heinie Zimmerman,https://www.baseball-almanac.com/players/player.php?p=zimmehe01,Chicago,,1912,National League,Slugging Average,.571,player,1
Bob Bescher,https://www.baseball-almanac.com/players/player.php?p=beschbo01,Cincinnati,,1912,National League,Stolen Bases,67,player,1
Heinie Zimmerman,https://www.baseball-almanac.com/players/player.php?p=zimmehe01,Chicago,,1912,National League,Total Bases,318,player,1
Chief Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsoch01,Pittsburgh,,1912,National League,Triples,36,player,1
Larry Cheney,https://www.baseball-almanac.com/players/player.php?p=chenela01,Chicago,,1912,National League,Complete Games,28,pitcher,1
Jeff Tesreau,https://www.baseball-almanac.com/players/player.php?p=tesreje01,New York,,1912,National League,ERA,1.96,pitcher,1
Rube Benton,https://www.baseball-almanac.com/players/player.php?p=bentoru01,Cincinnati,,1912,National League,Games,50,pitcher,1
Slim Sallee,https://www.baseball-almanac.com/players/player.php?p=sallesl01,St. Louis,,1912,National League,Saves,6,pitcher,1
Marty O'Toole,https://www.baseball-almanac.com/players/player.php?p=otooma01,Pittsburgh,,1912,National League,Shutouts,6,pitcher,1
Nap Rucker,https://www.baseball-almanac.com/players/player.php?p=ruckena01,Brooklyn,,1912,National League,Shutouts,6,pitcher,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Philadelphia,,1912,National League,Strikeouts,195,pitcher,1
Claude Hendrix,https://www.baseball-almanac.com/players/player.php?p=hendrcl01,Pittsburgh,,1912,National League,Winning Percentage,.727,pitcher,1
Larry Cheney,https://www.baseball-almanac.com/players/player.php?p=chenela01,Chicago,,1912,National League,Wins,26,pitcher,1
Rube Marquard,https://www.baseball-almanac.com/players/player.php?p=marquru01,New York,,1912,National League,Wins,26,pitcher,1
