name,url,team,team_url,year,league,statistic,value,stat_type,rank
George Burns,https://www.baseball-almanac.com/players/player.php?p=burnsge01,New York,,1920,National League,Base on Balls,76,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1920,National League,Batting Average,.370,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1920,National League,Doubles,44,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1920,National League,Hits,218,player,1
Cy Williams,https://www.baseball-almanac.com/players/player.php?p=willicy01,Philadelphia,,1920,National League,Home Runs,15,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1920,National League,On Base Percentage,.431,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1920,National League,RBI,94,player,1
George Kelly,https://www.baseball-almanac.com/players/player.php?p=kellge01,New York,,1920,National League,RBI,94,player,1
George Burns,https://www.baseball-almanac.com/players/player.php?p=burnsge01,New York,,1920,National League,Runs,115,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1920,National League,Slugging Average,.559,player,1
Max Carey,https://www.baseball-almanac.com/players/player.php?p=careyma01,Pittsburgh,,1920,National League,Stolen Bases,52,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,St. Louis,,1920,National League,Total Bases,329,player,1
Hy Myers,https://www.baseball-almanac.com/players/player.php?p=myershy01,Brooklyn,,1920,National League,Triples,22,player,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Chicago,,1920,National League,Complete Games,33,pitcher,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Chicago,,1920,National League,ERA,1.91,pitcher,1
Jesse Haines,https://www.baseball-almanac.com/players/player.php?p=haineje01,St. Louis,,1920,National League,Games,47,pitcher,1
Bill Sherdel,https://www.baseball-almanac.com/players/player.php?p=sherdbi01,St. Louis,,1920,National League,Saves,6,pitcher,1
Babe Adams,https://www.baseball-almanac.com/players/player.php?p=adamsba01,Pittsburgh,,1920,National League,Shutouts,8,pitcher,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Chicago,,1920,National League,Strikeouts,173,pitcher,1
Burleigh Grimes,https://www.baseball-almanac.com/players/player.php?p=grimebu01,Brooklyn,,1920,National League,Winning Percentage,.676,pitcher,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Chicago,,1920,National League,Wins,27,pitcher,1
