name,url,team,team_url,year,league,statistic,value,stat_type,rank
Mickey Mantle,https://www.baseball-almanac.com/players/player.php?p=mantlmi01,New York,,1957,American League,Base on Balls,146,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1957,American League,Batting Average,.388,player,1
Billy Gardner,https://www.baseball-almanac.com/players/player.php?p=gardnbi02,Baltimore,,1957,American League,Doubles,36,player,1
Minnie Minoso,https://www.baseball-almanac.com/players/player.php?p=minosmi01,Chicago,,1957,American League,Doubles,36,player,1
Nellie Fox,https://www.baseball-almanac.com/players/player.php?p=foxne01,Chicago,,1957,American League,Hits,196,player,1
Roy Sievers,https://www.baseball-almanac.com/players/player.php?p=sievero01,Washington,,1957,American League,Home Runs,42,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1957,American League,On Base Percentage,.528,player,1
Roy Sievers,https://www.baseball-almanac.com/players/player.php?p=sievero01,Washington,,1957,American League,RBI,114,player,1
Mickey Mantle,https://www.baseball-almanac.com/players/player.php?p=mantlmi01,New York,,1957,American League,Runs,121,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1957,American League,Slugging Average,.731,player,1
Luis Aparicio,https://www.baseball-almanac.com/players/player.php?p=aparilu01,Chicago,,1957,American League,Stolen Bases,28,player,1
Roy Sievers,https://www.baseball-almanac.com/players/player.php?p=sievero01,Washington,,1957,American League,Total Bases,331,player,1
Hank Bauer,https://www.baseball-almanac.com/players/player.php?p=bauerha01,New York,,1957,American League,Triples,9,player,1
Gil McDougald,https://www.baseball-almanac.com/players/player.php?p=mcdougi01,New York,,1957,American League,Triples,9,player,1
Harry Simpson,https://www.baseball-almanac.com/players/player.php?p=simpsha01,Kansas City,,1957,American League,Triples,9,player,1
Harry Simpson,https://www.baseball-almanac.com/players/player.php?p=simpsha01,New York,,1957,American League,Triples,9,player,1
Dick Donovan,https://www.baseball-almanac.com/players/player.php?p=donovdi01,Chicago,,1957,American League,Complete Games,16,pitcher,1
Billy Pierce,https://www.baseball-almanac.com/players/player.php?p=piercbi02,Chicago,,1957,American League,Complete Games,16,pitcher,1
Bobby Shantz,https://www.baseball-almanac.com/players/player.php?p=shantbo01,New York,,1957,American League,ERA,2.45,pitcher,1
George Zuverink,https://www.baseball-almanac.com/players/player.php?p=zuverge01,Baltimore,,1957,American League,Games,56,pitcher,1
Bob Grim,https://www.baseball-almanac.com/players/player.php?p=grimbo01,New York,,1957,American League,Saves,19,pitcher,1
Jim Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsoji02,Chicago,,1957,American League,Shutouts,5,pitcher,1
Early Wynn,https://www.baseball-almanac.com/players/player.php?p=wynnea01,Cleveland,,1957,American League,Strikeouts,184,pitcher,1
Dick Donovan,https://www.baseball-almanac.com/players/player.php?p=donovdi01,Chicago,,1957,American League,Winning Percentage,.727,pitcher,1
Tom Sturdivant,https://www.baseball-almanac.com/players/player.php?p=sturdto01,New York,,1957,American League,Winning Percentage,.727,pitcher,1
Jim Bunning,https://www.baseball-almanac.com/players/player.php?p=bunniji01,Detroit,,1957,American League,Wins,20,pitcher,1
Billy Pierce,https://www.baseball-almanac.com/players/player.php?p=piercbi02,Chicago,,1957,American League,Wins,20,pitcher,1
