name,url,team,team_url,year,league,statistic,value,stat_type,rank
Harmon Killebrew,https://www.baseball-almanac.com/players/player.php?p=killeha01,Minnesota,,1967,American League,Base on Balls,131,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1967,American League,Batting Average,.326,player,1
Tony Oliva,https://www.baseball-almanac.com/players/player.php?p=olivato01,Minnesota,,1967,American League,Doubles,34,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1967,American League,Hits,189,player,1
Harmon Killebrew,https://www.baseball-almanac.com/players/player.php?p=killeha01,Minnesota,,1967,American League,Home Runs,44,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1967,American League,Home Runs,44,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1967,American League,On Base Percentage,.421,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1967,American League,RBI,121,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1967,American League,Runs,112,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1967,American League,Slugging Average,.622,player,1
Bert Campaneris,https://www.baseball-almanac.com/players/player.php?p=campabe01,Kansas City,,1967,American League,Stolen Bases,55,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1967,American League,Total Bases,360,player,1
Paul Blair,https://www.baseball-almanac.com/players/player.php?p=blairpa01,Baltimore,,1967,American League,Triples,12,player,1
Dean Chance,https://www.baseball-almanac.com/players/player.php?p=chancde01,Minnesota,,1967,American League,Complete Games,18,pitcher,1
Joe Horlen,https://www.baseball-almanac.com/players/player.php?p=horlejo01,Chicago,,1967,American League,ERA,2.06,pitcher,1
Bob Locker,https://www.baseball-almanac.com/players/player.php?p=lockebo02,Chicago,,1967,American League,Games,77,pitcher,1
Minnie Rojas,https://www.baseball-almanac.com/players/player.php?p=rojasmi01,California,,1967,American League,Saves,27,pitcher,1
Steve Hargan,https://www.baseball-almanac.com/players/player.php?p=hargast01,Cleveland,,1967,American League,Shutouts,6,pitcher,1
Joe Horlen,https://www.baseball-almanac.com/players/player.php?p=horlejo01,Chicago,,1967,American League,Shutouts,6,pitcher,1
Tommy John,https://www.baseball-almanac.com/players/player.php?p=johnto01,Chicago,,1967,American League,Shutouts,6,pitcher,1
Mickey Lolich,https://www.baseball-almanac.com/players/player.php?p=lolicmi01,Detroit,,1967,American League,Shutouts,6,pitcher,1
Jim McGlothin,https://www.baseball-almanac.com/players/player.php?p=mcgloji01,California,,1967,American League,Shutouts,6,pitcher,1
Jim Lonborg,https://www.baseball-almanac.com/players/player.php?p=lonboji01,Boston,,1967,American League,Strikeouts,246,pitcher,1
Joe Horlen,https://www.baseball-almanac.com/players/player.php?p=horlejo01,Chicago,,1967,American League,Winning Percentage,.731,pitcher,1
Jim Lonborg,https://www.baseball-almanac.com/players/player.php?p=lonboji01,Boston,,1967,American League,Wins,22,pitcher,1
Earl Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsoea01,Detroit,,1967,American League,Wins,22,pitcher,1
