name,url,team,team_url,year,league,statistic,value,stat_type,rank
Dwight Evans,https://www.baseball-almanac.com/players/player.php?p=evansdw01,Boston,,1987,American League,Base on Balls,106,player,1
Wade Boggs,https://www.baseball-almanac.com/players/player.php?p=boggswa01,Boston,,1987,American League,Batting Average,.363,player,1
Paul Molitor,https://www.baseball-almanac.com/players/player.php?p=molitpa01,Milwaukee,,1987,American League,Doubles,41,player,1
Kirby Puckett,https://www.baseball-almanac.com/players/player.php?p=puckeki01,Minnesota,,1987,American League,Hits,207,player,1
Kevin Seitzer,https://www.baseball-almanac.com/players/player.php?p=seitzke01,Kansas City,,1987,American League,Hits,207,player,1
Mark McGwire,https://www.baseball-almanac.com/players/player.php?p=mcgwima01,Oakland,,1987,American League,Home Runs,49,player,1
Wade Boggs,https://www.baseball-almanac.com/players/player.php?p=boggswa01,Boston,,1987,American League,On Base Percentage,.467,player,1
George Bell,https://www.baseball-almanac.com/players/player.php?p=bellge02,Toronto,,1987,American League,RBI,134,player,1
Paul Molitor,https://www.baseball-almanac.com/players/player.php?p=molitpa01,Milwaukee,,1987,American League,Runs,114,player,1
Mark McGwire,https://www.baseball-almanac.com/players/player.php?p=mcgwima01,Oakland,,1987,American League,Slugging Average,.618,player,1
Harold Reynolds,https://www.baseball-almanac.com/players/player.php?p=reynoha01,Seattle,,1987,American League,Stolen Bases,67,player,1
George Bell,https://www.baseball-almanac.com/players/player.php?p=bellge02,Toronto,,1987,American League,Total Bases,369,player,1
Willie Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsowi02,Kansas City,,1987,American League,Triples,15,player,1
Roger Clemens,https://www.baseball-almanac.com/players/player.php?p=clemero02,Boston,,1987,American League,Complete Games,18,pitcher,1
Jimmy Key,https://www.baseball-almanac.com/players/player.php?p=keyji01,Toronto,,1987,American League,ERA,2.76,pitcher,1
Mark Eichhorn,https://www.baseball-almanac.com/players/player.php?p=eichhma01,Toronto,,1987,American League,Games,89,pitcher,1
Tom Henke,https://www.baseball-almanac.com/players/player.php?p=henketo01,Toronto,,1987,American League,Saves,34,pitcher,1
Roger Clemens,https://www.baseball-almanac.com/players/player.php?p=clemero02,Boston,,1987,American League,Shutouts,7,pitcher,1
Mark Langston,https://www.baseball-almanac.com/players/player.php?p=langsma01,Seattle,,1987,American League,Strikeouts,262,pitcher,1
Roger Clemens,https://www.baseball-almanac.com/players/player.php?p=clemero02,Boston,,1987,American League,Winning Percentage,.690,pitcher,1
Roger Clemens,https://www.baseball-almanac.com/players/player.php?p=clemero02,Boston,,1987,American League,Wins,20,pitcher,1
Dave Stewart,https://www.baseball-almanac.com/players/player.php?p=stewada01,Oakland,,1987,American League,Wins,20,pitcher,1
