name,url,team,team_url,year,league,statistic,value,stat_type,rank
Gene Tenace,https://www.baseball-almanac.com/players/player.php?p=tenacge01,San Diego,,1977,National League,Base on Balls,125,player,1
Dave Parker,https://www.baseball-almanac.com/players/player.php?p=parkeda01,Pittsburgh,,1977,National League,Batting Average,.338,player,1
Dave Parker,https://www.baseball-almanac.com/players/player.php?p=parkeda01,Pittsburgh,,1977,National League,Doubles,44,player,1
Dave Parker,https://www.baseball-almanac.com/players/player.php?p=parkeda01,Pittsburgh,,1977,National League,Hits,215,player,1
George Foster,https://www.baseball-almanac.com/players/player.php?p=fostege01,Cincinnati,,1977,National League,Home Runs,52,player,1
Reggie Smith,https://www.baseball-almanac.com/players/player.php?p=smithre06,Los Angeles,,1977,National League,On Base Percentage,.432,player,1
George Foster,https://www.baseball-almanac.com/players/player.php?p=fostege01,Cincinnati,,1977,National League,RBI,149,player,1
George Foster,https://www.baseball-almanac.com/players/player.php?p=fostege01,Cincinnati,,1977,National League,Runs,124,player,1
George Foster,https://www.baseball-almanac.com/players/player.php?p=fostege01,Cincinnati,,1977,National League,Slugging Average,.631,player,1
Frank Taveras,https://www.baseball-almanac.com/players/player.php?p=taverfr01,Pittsburgh,,1977,National League,Stolen Bases,70,player,1
George Foster,https://www.baseball-almanac.com/players/player.php?p=fostege01,Cincinnati,,1977,National League,Total Bases,388,player,1
GarryTempleton,https://www.baseball-almanac.com/players/player.php?p=templga01,St. Louis,,1977,National League,Triples,18,player,1
Phil Niekro,https://www.baseball-almanac.com/players/player.php?p=niekrph01,Atlanta,,1977,National League,Complete Games,20,pitcher,1
JohnCandelaria,https://www.baseball-almanac.com/players/player.php?p=candejo01,Pittsburgh,,1977,National League,ERA,2.34,pitcher,1
Rollie Fingers,https://www.baseball-almanac.com/players/player.php?p=fingero01,San Diego,,1977,National League,Games,78,pitcher,1
Rollie Fingers,https://www.baseball-almanac.com/players/player.php?p=fingero01,San Diego,,1977,National League,Saves,35,pitcher,1
Tom Seaver,https://www.baseball-almanac.com/players/player.php?p=seaveto01,New York,,1977,National League,Shutouts,7,pitcher,1
Tom Seaver,https://www.baseball-almanac.com/players/player.php?p=seaveto01,Cincinnati,,1977,National League,Shutouts,7,pitcher,1
Phil Niekro,https://www.baseball-almanac.com/players/player.php?p=niekrph01,Atlanta,,1977,National League,Strikeouts,262,pitcher,1
JohnCandelaria,https://www.baseball-almanac.com/players/player.php?p=candejo01,Pittsburgh,,1977,National League,Winning Percentage,.800,pitcher,1
Steve Carlton,https://www.baseball-almanac.com/players/player.php?p=carltst01,Philadelphia,,1977,National League,Wins,23,pitcher,1
