year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1926,National League,League,St. Louis Cardinals,89,65,0.578,.578,0,
1926,National League,League,Cincinnati Reds,87,67,0.565,.565,0,
1926,National League,League,Pittsburgh Pirates,84,69,0.549,.549,0,
1926,National League,League,Chicago Cubs,82,72,0.532,.532,0,
1926,National League,League,New York Giants,74,77,0.49,.490,0,
1926,National League,League,Brooklyn Robins,71,82,0.464,.464,0,
1926,National League,League,Boston Braves,66,86,0.434,.434,0,
1926,National League,League,Philadelphia Phillies,58,93,0.384,.384,0,
