name,url,team,team_url,year,league,statistic,value,stat_type,rank
Donie Bush,https://www.baseball-almanac.com/players/player.php?p=bushdo01,Detroit,,1914,American League,Base on Balls,112,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1914,American League,Batting Average,.368,player,1
Tris Speaker,https://www.baseball-almanac.com/players/player.php?p=speaktr01,Boston,,1914,American League,Doubles,46,player,1
Tris Speaker,https://www.baseball-almanac.com/players/player.php?p=speaktr01,Boston,,1914,American League,Hits,193,player,1
Frank Baker,https://www.baseball-almanac.com/players/player.php?p=bakerfr01,Philadelphia,,1914,American League,Home Runs,9,player,1
Eddie Collins,https://www.baseball-almanac.com/players/player.php?p=collied01,Philadelphia,,1914,American League,On Base Percentage,.452,player,1
Sam Crawford,https://www.baseball-almanac.com/players/player.php?p=crawfsa01,Detroit,,1914,American League,RBI,104,player,1
Eddie Collins,https://www.baseball-almanac.com/players/player.php?p=collied01,Philadelphia,,1914,American League,Runs,122,player,1
Tris Speaker,https://www.baseball-almanac.com/players/player.php?p=speaktr01,Boston,,1914,American League,Slugging Average,.503,player,1
Fritz Maisel,https://www.baseball-almanac.com/players/player.php?p=maisefr01,New York,,1914,American League,Stolen Bases,74,player,1
Tris Speaker,https://www.baseball-almanac.com/players/player.php?p=speaktr01,Boston,,1914,American League,Total Bases,287,player,1
Sam Crawford,https://www.baseball-almanac.com/players/player.php?p=crawfsa01,Detroit,,1914,American League,Triples,26,player,1
Walter Johnson,https://www.baseball-almanac.com/players/player.php?p=johnswa01,Washington,,1914,American League,Complete Games,33,pitcher,1
Dutch Leonard,https://www.baseball-almanac.com/players/player.php?p=leonadu02,Boston,,1914,American League,ERA,0.96,pitcher,1
Walter Johnson,https://www.baseball-almanac.com/players/player.php?p=johnswa01,Washington,,1914,American League,Games,51,pitcher,1
Jack Bentley,https://www.baseball-almanac.com/players/player.php?p=bentlja01,Washington,,1914,American League,Saves,4,pitcher,1
Hooks Dauss,https://www.baseball-almanac.com/players/player.php?p=daussho01,Detroit,,1914,American League,Saves,4,pitcher,1
Red Faber,https://www.baseball-almanac.com/players/player.php?p=faberre01,Chicago,,1914,American League,Saves,4,pitcher,1
Roy Mitchell,https://www.baseball-almanac.com/players/player.php?p=mitchro01,St. Louis,,1914,American League,Saves,4,pitcher,1
Jim Shaw,https://www.baseball-almanac.com/players/player.php?p=shawji01,Washington,,1914,American League,Saves,4,pitcher,1
Walter Johnson,https://www.baseball-almanac.com/players/player.php?p=johnswa01,Washington,,1914,American League,Shutouts,9,pitcher,1
Walter Johnson,https://www.baseball-almanac.com/players/player.php?p=johnswa01,Washington,,1914,American League,Strikeouts,225,pitcher,1
Chief Bender,https://www.baseball-almanac.com/players/player.php?p=bendech01,Philadelphia,,1914,American League,Winning Percentage,.850,pitcher,1
Walter Johnson,https://www.baseball-almanac.com/players/player.php?p=johnswa01,Washington,,1914,American League,Wins,28,pitcher,1
