name,url,team,team_url,year,league,statistic,value,stat_type,rank
Jim O'Rourke,https://www.baseball-almanac.com/players/player.php?p=orouji01,Boston,,1877,National League,Base on Balls,20,player,1
Deacon White,https://www.baseball-almanac.com/players/player.php?p=whitede01,Boston,,1877,National League,Batting Average,.387,player,1
Cap Anson,https://www.baseball-almanac.com/players/player.php?p=ansonca01,Chicago,,1877,National League,Doubles,19,player,1
Deacon White,https://www.baseball-almanac.com/players/player.php?p=whitede01,Boston,,1877,National League,Hits,103,player,1
Lip Pike,https://www.baseball-almanac.com/players/player.php?p=pikeli01,Cincinnati,,1877,National League,Home Runs,4,player,1
Jim O'Rourke,https://www.baseball-almanac.com/players/player.php?p=orouji01,Boston,,1877,National League,On Base Percentage,.407,player,1
Deacon White,https://www.baseball-almanac.com/players/player.php?p=whitede01,Boston,,1877,National League,RBI,49,player,1
Jim O'Rourke,https://www.baseball-almanac.com/players/player.php?p=orouji01,Boston,,1877,National League,Runs,68,player,1
Deacon White,https://www.baseball-almanac.com/players/player.php?p=whitede01,Boston,,1877,National League,Slugging Average,.545,player,1
Deacon White,https://www.baseball-almanac.com/players/player.php?p=whitede01,Boston,,1877,National League,Total Bases,145,player,1
Deacon White,https://www.baseball-almanac.com/players/player.php?p=whitede01,Boston,,1877,National League,Triples,11,player,1
Jim Devlin,https://www.baseball-almanac.com/players/player.php?p=devliji01,Louisville,,1877,National League,Complete Games,61,pitcher,1
Tommy Bond,https://www.baseball-almanac.com/players/player.php?p=bondto01,Boston,,1877,National League,ERA,2.11,pitcher,1
Jim Devlin,https://www.baseball-almanac.com/players/player.php?p=devliji01,Louisville,,1877,National League,Games,61,pitcher,1
Cal McVey,https://www.baseball-almanac.com/players/player.php?p=mcveyca01,Chicago,,1877,National League,Saves,2,pitcher,1
Tommy Bond,https://www.baseball-almanac.com/players/player.php?p=bondto01,Boston,,1877,National League,Shutouts,6,pitcher,1
Tommy Bond,https://www.baseball-almanac.com/players/player.php?p=bondto01,Boston,,1877,National League,Strikeouts,170,pitcher,1
Tommy Bond,https://www.baseball-almanac.com/players/player.php?p=bondto01,Boston,,1877,National League,Winning Percentage,.702,pitcher,1
Tommy Bond,https://www.baseball-almanac.com/players/player.php?p=bondto01,Boston,,1877,National League,Wins,40,pitcher,1
