name,url,team,team_url,year,league,statistic,value,stat_type,rank
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1981,National League,Base on Balls,73,player,1
Bill Madlock,https://www.baseball-almanac.com/players/player.php?p=madlobi01,Pittsburgh,,1981,National League,Batting Average,.341,player,1
Bill Buckner,https://www.baseball-almanac.com/players/player.php?p=bucknbi01,Chicago,,1981,National League,Doubles,35,player,1
Pete Rose,https://www.baseball-almanac.com/players/player.php?p=rosepe01,Philadelphia,,1981,National League,Hits,140,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1981,National League,Home Runs,31,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1981,National League,On Base Percentage,.439,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1981,National League,RBI,91,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1981,National League,Runs,78,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1981,National League,Slugging Average,.644,player,1
Tim Raines,https://www.baseball-almanac.com/players/player.php?p=raineti01,Montreal,,1981,National League,Stolen Bases,71,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1981,National League,Total Bases,.228,player,1
Craig Reynolds,https://www.baseball-almanac.com/players/player.php?p=reynocr01,Houston,,1981,National League,Triples,12,player,1
Gene Richards,https://www.baseball-almanac.com/players/player.php?p=richage01,San Diego,,1981,National League,Triples,12,player,1
Fernando Valenzuela,https://www.baseball-almanac.com/players/player.php?p=valenfe01,Los Angeles,,1981,National League,Complete Games,11,pitcher,1
Nolan Ryan,https://www.baseball-almanac.com/players/player.php?p=ryanno01,Houston,,1981,National League,ERA,1.69,pitcher,1
Gary Lucas,https://www.baseball-almanac.com/players/player.php?p=lucasga01,San Diego,,1981,National League,Games,57,pitcher,1
Bruce Sutter,https://www.baseball-almanac.com/players/player.php?p=suttebr01,St. Louis,,1981,National League,Saves,25,pitcher,1
Fernando Valenzuela,https://www.baseball-almanac.com/players/player.php?p=valenfe01,Los Angeles,,1981,National League,Shutouts,8,pitcher,1
Fernando Valenzuela,https://www.baseball-almanac.com/players/player.php?p=valenfe01,Los Angeles,,1981,National League,Strikeouts,180,pitcher,1
Tom Seaver,https://www.baseball-almanac.com/players/player.php?p=seaveto01,Cincinnati,,1981,National League,Winning Percentage,.875,pitcher,1
Tom Seaver,https://www.baseball-almanac.com/players/player.php?p=seaveto01,Cincinnati,,1981,National League,Wins,14,pitcher,1
