name,url,team,team_url,year,league,statistic,value,stat_type,rank
Dolph Camilli,https://www.baseball-almanac.com/players/player.php?p=camildo01,Brooklyn,,1938,National League,Base on Balls,119,player,1
Ernie Lombardi,https://www.baseball-almanac.com/players/player.php?p=lombaer01,Cincinnati,,1938,National League,Batting Average,.342,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1938,National League,Doubles,47,player,1
Frank McCormick,https://www.baseball-almanac.com/players/player.php?p=mccorfr01,Cincinnati,,1938,National League,Hits,209,player,1
Mel Ott,https://www.baseball-almanac.com/players/player.php?p=ottme01,New York,,1938,National League,Home Runs,36,player,1
Mel Ott,https://www.baseball-almanac.com/players/player.php?p=ottme01,New York,,1938,National League,On Base Percentage,.442,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1938,National League,RBI,122,player,1
Mel Ott,https://www.baseball-almanac.com/players/player.php?p=ottme01,New York,,1938,National League,Runs,116,player,1
Johnny Mize,https://www.baseball-almanac.com/players/player.php?p=mizejo01,St. Louis,,1938,National League,Slugging Average,.614,player,1
Stan Hack,https://www.baseball-almanac.com/players/player.php?p=hackst01,Chicago,,1938,National League,Stolen Bases,16,player,1
Johnny Mize,https://www.baseball-almanac.com/players/player.php?p=mizejo01,St. Louis,,1938,National League,Total Bases,326,player,1
Johnny Mize,https://www.baseball-almanac.com/players/player.php?p=mizejo01,St. Louis,,1938,National League,Triples,16,player,1
Paul Derringer,https://www.baseball-almanac.com/players/player.php?p=derripa01,Cincinnati,,1938,National League,Complete Games,26,pitcher,1
Bill Lee,https://www.baseball-almanac.com/players/player.php?p=leebi02,Chicago,,1938,National League,ERA,2.66,pitcher,1
Mace Brown,https://www.baseball-almanac.com/players/player.php?p=brownma01,Pittsburgh,,1938,National League,Games,51,pitcher,1
Dick Coffman,https://www.baseball-almanac.com/players/player.php?p=coffmdi01,New York,,1938,National League,Games,51,pitcher,1
Dick Coffman,https://www.baseball-almanac.com/players/player.php?p=coffmdi01,New York,,1938,National League,Saves,12,pitcher,1
Bill Lee,https://www.baseball-almanac.com/players/player.php?p=leebi02,Chicago,,1938,National League,Shutouts,9,pitcher,1
Clay Bryant,https://www.baseball-almanac.com/players/player.php?p=bryancl01,Chicago,,1938,National League,Strikeouts,135,pitcher,1
Bill Lee,https://www.baseball-almanac.com/players/player.php?p=leebi02,Chicago,,1938,National League,Winning Percentage,.710,pitcher,1
Bill Lee,https://www.baseball-almanac.com/players/player.php?p=leebi02,Chicago,,1938,National League,Wins,22,pitcher,1
