year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1986,American League,League,Boston Red Sox,95,66,0.59,.590,0,
1986,American League,League,New York Yankees,90,72,0.556,.556,0,
1986,American League,League,Detroit Tigers,87,75,0.537,.537,0,
1986,American League,League,Toronto Blue Jays,86,76,0.531,.531,0,
1986,American League,League,Cleveland Indians,84,78,0.519,.519,0,
1986,American League,League,Milwaukee Brewers,77,84,0.478,.478,0,
1986,American League,League,Baltimore Orioles,73,89,0.451,.451,0,
1986,American League,League,California Angels,92,70,0.568,.568,0,
1986,American League,League,Texas Rangers,87,75,0.537,.537,0,
1986,American League,League,Kansas City Royals,76,86,0.469,.469,0,
1986,American League,League,Oakland Athletics,76,86,0.469,.469,0,
1986,American League,League,Chicago White Sox,72,90,0.444,.444,0,
1986,American League,League,Minnesota Twins,71,91,0.438,.438,0,
1986,American League,League,Seattle Mariners,67,95,0.414,.414,0,
