name,url,team,team_url,year,league,statistic,value,stat_type,rank
Willie Randolph,https://www.baseball-almanac.com/players/player.php?p=randowi01,New York,,1980,American League,Base on Balls,119,player,1
George Brett,https://www.baseball-almanac.com/players/player.php?p=brettge01,Kansas City,,1980,American League,Batting Average,.390,player,1
Robin Yount,https://www.baseball-almanac.com/players/player.php?p=yountro01,Milwaukee,,1980,American League,Doubles,49,player,1
Willie Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsowi02,Kansas City,,1980,American League,Hits,230,player,1
Ben Oglivie,https://www.baseball-almanac.com/players/player.php?p=oglivbe01,Milwaukee,,1980,American League,Home Runs,41,player,1
Reggie Jackson,https://www.baseball-almanac.com/players/player.php?p=jacksre01,New York,,1980,American League,Home Runs,41,player,1
George Brett,https://www.baseball-almanac.com/players/player.php?p=brettge01,Kansas City,,1980,American League,On Base Percentage,.461,player,1
Cecil Cooper,https://www.baseball-almanac.com/players/player.php?p=coopece01,Milwaukee,,1980,American League,RBI,122,player,1
Willie Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsowi02,Kansas City,,1980,American League,Runs,133,player,1
George Brett,https://www.baseball-almanac.com/players/player.php?p=brettge01,Kansas City,,1980,American League,Slugging Average,.664,player,1
Rickey Henderson,https://www.baseball-almanac.com/players/player.php?p=henderi01,Oakland,,1980,American League,Stolen Bases,100,player,1
Cecil Cooper,https://www.baseball-almanac.com/players/player.php?p=coopece01,Milwaukee,,1980,American League,Total Bases,335,player,1
Alfredo Griffin,https://www.baseball-almanac.com/players/player.php?p=griffal01,Toronto,,1980,American League,Triples,15,player,1
Willie Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsowi02,Kansas City,,1980,American League,Triples,15,player,1
Rick Langford,https://www.baseball-almanac.com/players/player.php?p=langfri01,Oakland,,1980,American League,Complete Games,28,pitcher,1
Rudy May,https://www.baseball-almanac.com/players/player.php?p=mayru01,New York,,1980,American League,ERA,2.46,pitcher,1
Dan Quisenberry,https://www.baseball-almanac.com/players/player.php?p=quiseda01,Kansas City,,1980,American League,Games,75,pitcher,1
Rich Gossage,https://www.baseball-almanac.com/players/player.php?p=gossari01,New York,,1980,American League,Saves,33,pitcher,1
Dan Quisenberry,https://www.baseball-almanac.com/players/player.php?p=quiseda01,Kansas City,,1980,American League,Saves,33,pitcher,1
Tommy John,https://www.baseball-almanac.com/players/player.php?p=johnto01,New York,,1980,American League,Shutouts,6,pitcher,1
Len Barker,https://www.baseball-almanac.com/players/player.php?p=barkele01,Cleveland,,1980,American League,Strikeouts,187,pitcher,1
Steve Stone,https://www.baseball-almanac.com/players/player.php?p=stonest01,Baltimore,,1980,American League,Winning Percentage,.781,pitcher,1
Steve Stone,https://www.baseball-almanac.com/players/player.php?p=stonest01,Baltimore,,1980,American League,Wins,25,pitcher,1
