name,url,team,team_url,year,league,statistic,value,stat_type,rank
Jack Clark,https://www.baseball-almanac.com/players/player.php?p=clarkja01,San Diego,,1989,National League,Base on Balls,132,player,1
Tony Gwynn,https://www.baseball-almanac.com/players/player.php?p=gwynnto01,San Diego,,1989,National League,Batting Average,.336,player,1
Pedro Guerrero,https://www.baseball-almanac.com/players/player.php?p=guerrpe01,St. Louis,,1989,National League,Doubles,42,player,1
Tim Wallach,https://www.baseball-almanac.com/players/player.php?p=wallati01,Montreal,,1989,National League,Doubles,42,player,1
Tony Gwynn,https://www.baseball-almanac.com/players/player.php?p=gwynnto01,San Diego,,1989,National League,Hits,203,player,1
Kevin Mitchell,https://www.baseball-almanac.com/players/player.php?p=mitchke01,San Francisco,,1989,National League,Home Runs,47,player,1
Lonnie Smith,https://www.baseball-almanac.com/players/player.php?p=smithlo01,Atlanta,,1989,National League,On Base Percentage,.420,player,1
Kevin Mitchell,https://www.baseball-almanac.com/players/player.php?p=mitchke01,San Francisco,,1989,National League,RBI,125,player,1
Howard Johnson,https://www.baseball-almanac.com/players/player.php?p=johnsho01,New York,,1989,National League,Runs,104,player,1
Will Clark,https://www.baseball-almanac.com/players/player.php?p=clarkwi02,San Francisco,,1989,National League,Runs,104,player,1
Ryne Sandberg,https://www.baseball-almanac.com/players/player.php?p=sandbry01,Chicago,,1989,National League,Runs,104,player,1
Kevin Mitchell,https://www.baseball-almanac.com/players/player.php?p=mitchke01,San Francisco,,1989,National League,Slugging Average,.635,player,1
Vince Coleman,https://www.baseball-almanac.com/players/player.php?p=colemvi01,St. Louis,,1989,National League,Stolen Bases,65,player,1
Kevin Mitchell,https://www.baseball-almanac.com/players/player.php?p=mitchke01,San Francisco,,1989,National League,Total Bases,345,player,1
Robby Thompson,https://www.baseball-almanac.com/players/player.php?p=thompro01,San Francisco,,1989,National League,Triples,11,player,1
Tim Belcher,https://www.baseball-almanac.com/players/player.php?p=belchti01,Los Angeles,,1989,National League,Complete Games,10,pitcher,1
Bruce Hurst,https://www.baseball-almanac.com/players/player.php?p=hurstbr01,San Diego,,1989,National League,Complete Games,10,pitcher,1
Scott Garrelts,https://www.baseball-almanac.com/players/player.php?p=garresc01,San Francisco,,1989,National League,ERA,2.28,pitcher,1
Mitch Williams,https://www.baseball-almanac.com/players/player.php?p=willimi02,Chicago,,1989,National League,Games,76,pitcher,1
Mark Davis,https://www.baseball-almanac.com/players/player.php?p=davisma01,San Diego,,1989,National League,Saves,44,pitcher,1
Tim Belcher,https://www.baseball-almanac.com/players/player.php?p=belchti01,Los Angeles,,1989,National League,Shutouts,8,pitcher,1
Jose DeLeon,https://www.baseball-almanac.com/players/player.php?p=deleojo01,St. Louis,,1989,National League,Strikeouts,201,pitcher,1
Mike Bielecki,https://www.baseball-almanac.com/players/player.php?p=bielemi01,Chicago,,1989,National League,Winning Percentage,.720,pitcher,1
Mike Scott,https://www.baseball-almanac.com/players/player.php?p=scottmi03,Houston,,1989,National League,Wins,20,pitcher,1
