name,url,team,team_url,year,league,statistic,value,stat_type,rank
Arky Vaughan,https://www.baseball-almanac.com/players/player.php?p=vaughar01,Pittsburgh,,1936,National League,Base on Balls,118,player,1
Paul Waner,https://www.baseball-almanac.com/players/player.php?p=wanerpa01,Pittsburgh,,1936,National League,Batting Average,.373,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1936,National League,Doubles,64,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1936,National League,Hits,223,player,1
Mel Ott,https://www.baseball-almanac.com/players/player.php?p=ottme01,New York,,1936,National League,Home Runs,33,player,1
Arky Vaughan,https://www.baseball-almanac.com/players/player.php?p=vaughar01,Pittsburgh,,1936,National League,On Base Percentage,.453,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1936,National League,RBI,138,player,1
Arky Vaughan,https://www.baseball-almanac.com/players/player.php?p=vaughar01,Pittsburgh,,1936,National League,Runs,122,player,1
Mel Ott,https://www.baseball-almanac.com/players/player.php?p=ottme01,New York,,1936,National League,Slugging Average,.488,player,1
Pepper Martin,https://www.baseball-almanac.com/players/player.php?p=martipe01,St. Louis,,1936,National League,Stolen Bases,23,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1936,National League,Total Bases,367,player,1
Ival Goodman,https://www.baseball-almanac.com/players/player.php?p=goodmiv01,Cincinnati,,1936,National League,Triples,14,player,1
Dizzy Dean,https://www.baseball-almanac.com/players/player.php?p=deandi01,St. Louis,,1936,National League,Complete Games,28,pitcher,1
Carl Hubbell,https://www.baseball-almanac.com/players/player.php?p=hubbeca01,New York,,1936,National League,ERA,2.31,pitcher,1
Dizzy Dean,https://www.baseball-almanac.com/players/player.php?p=deandi01,St. Louis,,1936,National League,Games,51,pitcher,1
Paul Derringer,https://www.baseball-almanac.com/players/player.php?p=derripa01,Cincinnati,,1936,National League,Games,51,pitcher,1
Dizzy Dean,https://www.baseball-almanac.com/players/player.php?p=deandi01,St. Louis,,1936,National League,Saves,11,pitcher,1
Cy Blanton,https://www.baseball-almanac.com/players/player.php?p=blantcy01,Pittsburgh,,1936,National League,Shutouts,4,pitcher,1
Tex Carleton,https://www.baseball-almanac.com/players/player.php?p=carlete01,Chicago,,1936,National League,Shutouts,4,pitcher,1
Larry French,https://www.baseball-almanac.com/players/player.php?p=frencla01,Chicago,,1936,National League,Shutouts,4,pitcher,1
Bill Lee,https://www.baseball-almanac.com/players/player.php?p=leebi02,Chicago,,1936,National League,Shutouts,4,pitcher,1
Al Smith,https://www.baseball-almanac.com/players/player.php?p=smithal03,New York,,1936,National League,Shutouts,4,pitcher,1
Bucky Walters,https://www.baseball-almanac.com/players/player.php?p=waltebu01,Philadelphia,,1936,National League,Shutouts,4,pitcher,1
Lon Warneke,https://www.baseball-almanac.com/players/player.php?p=warnelo01,Chicago,,1936,National League,Shutouts,4,pitcher,1
Van Mungo,https://www.baseball-almanac.com/players/player.php?p=mungova01,Brooklyn,,1936,National League,Strikeouts,238,pitcher,1
Carl Hubbell,https://www.baseball-almanac.com/players/player.php?p=hubbeca01,New York,,1936,National League,Winning Percentage,.813,pitcher,1
Carl Hubbell,https://www.baseball-almanac.com/players/player.php?p=hubbeca01,New York,,1936,National League,Wins,26,pitcher,1
