year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2025,American League,League,New York Yankees,43,32,0.573,0,0,
2025,American League,League,Tampa Bay Rays,42,34,0.553,0,0,
2025,American League,League,Toronto Blue Jays,40,35,0.533,0,0,
2025,American League,League,Boston Red Sox,40,37,0.519,0,0,
2025,American League,League,Baltimore Orioles,33,42,0.44,0,0,
2025,American League,League,Detroit Tigers,48,29,0.623,0,0,
2025,American League,League,Kansas City Royals,38,38,0.5,0,0,
2025,American League,League,Cleveland Guardians,37,37,0.5,0,0,
2025,American League,League,Minnesota Twins,37,38,0.493,0,0,
2025,American League,League,Chicago White Sox,24,52,0.316,0,0,
2025,American League,League,Houston Astros,44,32,0.579,0,0,
2025,American League,League,Seattle Mariners,38,36,0.514,0,0,
2025,American League,League,Texas Rangers,37,39,0.487,0,0,
2025,American League,League,Los Angeles Angels,36,39,0.48,0,0,
2025,American League,League,Athletics,32,46,0.41,0,0,
