name,url,team,team_url,year,league,statistic,value,stat_type,rank
Donie Bush,https://www.baseball-almanac.com/players/player.php?p=bushdo01,Detroit,,1909,American League,Base on Balls,88,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1909,American League,Batting Average,.377,player,1
Sam Crawford,https://www.baseball-almanac.com/players/player.php?p=crawfsa01,Detroit,,1909,American League,Doubles,35,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1909,American League,Hits,216,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1909,American League,Home Runs,9,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1909,American League,On Base Percentage,.431,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1909,American League,RBI,107,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1909,American League,Runs,116,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1909,American League,Slugging Average,.517,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1909,American League,Stolen Bases,76,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1909,American League,Total Bases,296,player,1
Frank Baker,https://www.baseball-almanac.com/players/player.php?p=bakerfr01,Philadelphia,,1909,American League,Triples,19,player,1
Frank Smith,https://www.baseball-almanac.com/players/player.php?p=smithfr03,Chicago,,1909,American League,Complete Games,37,pitcher,1
Harry Krause,https://www.baseball-almanac.com/players/player.php?p=krausha01,Philadelphia,,1909,American League,ERA,1.39,pitcher,1
Frank Smith,https://www.baseball-almanac.com/players/player.php?p=smithfr03,Chicago,,1909,American League,Games,51,pitcher,1
Frank Arellanes,https://www.baseball-almanac.com/players/player.php?p=arellfr01,Boston,,1909,American League,Saves,8,pitcher,1
Ed Walsh,https://www.baseball-almanac.com/players/player.php?p=walshed01,Chicago,,1909,American League,Shutouts,8,pitcher,1
Frank Smith,https://www.baseball-almanac.com/players/player.php?p=smithfr03,Chicago,,1909,American League,Strikeouts,177,pitcher,1
George Mullin,https://www.baseball-almanac.com/players/player.php?p=mullige01,Detroit,,1909,American League,Winning Percentage,.784,pitcher,1
George Mullin,https://www.baseball-almanac.com/players/player.php?p=mullige01,Detroit,,1909,American League,Wins,29,pitcher,1
