name,url,team,team_url,year,league,statistic,value,stat_type,rank
Eddie Stanky,https://www.baseball-almanac.com/players/player.php?p=stanked01,Brooklyn,,1946,National League,Base on Balls,137,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1946,National League,Batting Average,.365,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1946,National League,Doubles,50,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1946,National League,Hits,228,player,1
Ralph Kiner,https://www.baseball-almanac.com/players/player.php?p=kinerra01,Pittsburgh,,1946,National League,Home Runs,23,player,1
Eddie Stanky,https://www.baseball-almanac.com/players/player.php?p=stanked01,Brooklyn,,1946,National League,On Base Percentage,.436,player,1
Enos Slaughter,https://www.baseball-almanac.com/players/player.php?p=slaugen01,St. Louis,,1946,National League,RBI,130,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1946,National League,Runs,124,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1946,National League,Slugging Average,.587,player,1
Pete Reiser,https://www.baseball-almanac.com/players/player.php?p=reisepe01,Brooklyn,,1946,National League,Stolen Bases,34,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1946,National League,Total Bases,366,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1946,National League,Triples,20,player,1
Johnny Sain,https://www.baseball-almanac.com/players/player.php?p=sainjo01,Boston,,1946,National League,Complete Games,24,pitcher,1
Howie Pollet,https://www.baseball-almanac.com/players/player.php?p=polleho01,St. Louis,,1946,National League,ERA,2.10,pitcher,1
Ken Trinkle,https://www.baseball-almanac.com/players/player.php?p=trinkke01,New York,,1946,National League,Games,48,pitcher,1
Ken Raffensberger,https://www.baseball-almanac.com/players/player.php?p=raffeke01,Philadelphia,,1946,National League,Saves,6,pitcher,1
Ewell Blackwell,https://www.baseball-almanac.com/players/player.php?p=blackew01,Cincinnati,,1946,National League,Shutouts,5,pitcher,1
Harry Brecheen,https://www.baseball-almanac.com/players/player.php?p=brechha01,St. Louis,,1946,National League,Shutouts,5,pitcher,1
Johnny Schmitz,https://www.baseball-almanac.com/players/player.php?p=schmijo01,Chicago,,1946,National League,Strikeouts,135,pitcher,1
Murry Dickson,https://www.baseball-almanac.com/players/player.php?p=dicksmu01,St. Louis,,1946,National League,Winning Percentage,.714,pitcher,1
Howie Pollet,https://www.baseball-almanac.com/players/player.php?p=polleho01,St. Louis,,1946,National League,Wins,21,pitcher,1
