name,url,team,team_url,year,league,statistic,value,stat_type,rank
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1954,American League,Base on Balls,136,player,1
Bobby Avila,https://www.baseball-almanac.com/players/player.php?p=avilabo01,Cleveland,,1954,American League,Batting Average,.341,player,1
Mickey Vernon,https://www.baseball-almanac.com/players/player.php?p=vernomi01,Washington,,1954,American League,Doubles,33,player,1
Nellie Fox,https://www.baseball-almanac.com/players/player.php?p=foxne01,Chicago,,1954,American League,Hits,201,player,1
Harvey Kuenn,https://www.baseball-almanac.com/players/player.php?p=kuennha01,Detroit,,1954,American League,Hits,201,player,1
Larry Doby,https://www.baseball-almanac.com/players/player.php?p=dobyla01,Cleveland,,1954,American League,Home Runs,32,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1954,American League,On Base Percentage,.516,player,1
Larry Doby,https://www.baseball-almanac.com/players/player.php?p=dobyla01,Cleveland,,1954,American League,RBI,126,player,1
Mickey Mantle,https://www.baseball-almanac.com/players/player.php?p=mantlmi01,New York,,1954,American League,Runs,129,player,1
Minnie Minoso,https://www.baseball-almanac.com/players/player.php?p=minosmi01,Chicago,,1954,American League,Slugging Average,.535,player,1
Jackie Jensen,https://www.baseball-almanac.com/players/player.php?p=jenseja01,Boston,,1954,American League,Stolen Bases,22,player,1
Minnie Minoso,https://www.baseball-almanac.com/players/player.php?p=minosmi01,Chicago,,1954,American League,Total Bases,304,player,1
Minnie Minoso,https://www.baseball-almanac.com/players/player.php?p=minosmi01,Chicago,,1954,American League,Triples,18,player,1
Bob Lemon,https://www.baseball-almanac.com/players/player.php?p=lemonbo01,Cleveland,,1954,American League,Complete Games,21,pitcher,1
Bob Porterfield,https://www.baseball-almanac.com/players/player.php?p=portebo01,Washington,,1954,American League,Complete Games,21,pitcher,1
Mike Garcia,https://www.baseball-almanac.com/players/player.php?p=garcimi01,Cleveland,,1954,American League,ERA,2.64,pitcher,1
Sonny Dixon,https://www.baseball-almanac.com/players/player.php?p=dixonso01,Washington,,1954,American League,Games,54,pitcher,1
Sonny Dixon,https://www.baseball-almanac.com/players/player.php?p=dixonso01,Philadelphia,,1954,American League,Games,54,pitcher,1
Johnny Sain,https://www.baseball-almanac.com/players/player.php?p=sainjo01,New York,,1954,American League,Saves,22,pitcher,1
Mike Garcia,https://www.baseball-almanac.com/players/player.php?p=garcimi01,Cleveland,,1954,American League,Shutouts,5,pitcher,1
Virgil Trucks,https://www.baseball-almanac.com/players/player.php?p=truckvi01,Chicago,,1954,American League,Shutouts,5,pitcher,1
Bob Turley,https://www.baseball-almanac.com/players/player.php?p=turlebo01,Baltimore,,1954,American League,Strikeouts,185,pitcher,1
Sandy Consuegra,https://www.baseball-almanac.com/players/player.php?p=consusa01,Chicago,,1954,American League,Winning Percentage,.842,pitcher,1
Bob Lemon,https://www.baseball-almanac.com/players/player.php?p=lemonbo01,Cleveland,,1954,American League,Wins,23,pitcher,1
Early Wynn,https://www.baseball-almanac.com/players/player.php?p=wynnea01,Cleveland,,1954,American League,Wins,23,pitcher,1
