year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1967,National League,League,St. Louis Cardinals,101,60,0.627,.627,0,
1967,National League,League,San Francisco Giants,91,71,0.562,.562,0,
1967,National League,League,Chicago Cubs,84,74,0.54,.540,0,
1967,National League,League,Cincinnati Reds,87,75,0.537,.537,0,
1967,National League,League,Philadelphia Phillies,82,80,0.506,.506,0,
1967,National League,League,Pittsburgh Pirates,81,81,0.5,.500,0,
1967,National League,League,Atlanta Braves,77,85,0.475,.475,0,
1967,National League,League,Los Angeles Dodgers,73,89,0.451,.451,0,
1967,National League,League,Houston Astros,69,93,0.426,.426,0,
1967,National League,League,New York Mets,61,101,0.377,.377,0,
