name,url,team,team_url,year,league,statistic,value,stat_type,rank
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1953,National League,Base on Balls,105,player,1
Carl Furillo,https://www.baseball-almanac.com/players/player.php?p=furilca01,Brooklyn,,1953,National League,Batting Average,.344,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1953,National League,Doubles,53,player,1
Richie Ashburn,https://www.baseball-almanac.com/players/player.php?p=ashburi01,Philadelphia,,1953,National League,Hits,205,player,1
Eddie Mathews,https://www.baseball-almanac.com/players/player.php?p=matheed01,Milwaukee,,1953,National League,Home Runs,47,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1953,National League,On Base Percentage,.437,player,1
Roy Campanella,https://www.baseball-almanac.com/players/player.php?p=camparo01,Brooklyn,,1953,National League,RBI,142,player,1
Duke Snider,https://www.baseball-almanac.com/players/player.php?p=snidedu01,Brooklyn,,1953,National League,Runs,132,player,1
Duke Snider,https://www.baseball-almanac.com/players/player.php?p=snidedu01,Brooklyn,,1953,National League,Slugging Average,.627,player,1
Bill Bruton,https://www.baseball-almanac.com/players/player.php?p=brutobi01,Milwaukee,,1953,National League,Stolen Bases,26,player,1
Duke Snider,https://www.baseball-almanac.com/players/player.php?p=snidedu01,Brooklyn,,1953,National League,Total Bases,370,player,1
Jim Gilliam,https://www.baseball-almanac.com/players/player.php?p=gilliji01,Brooklyn,,1953,National League,Triples,17,player,1
Robin Roberts,https://www.baseball-almanac.com/players/player.php?p=roberro01,Philadelphia,,1953,National League,Complete Games,33,pitcher,1
Warren Spahn,https://www.baseball-almanac.com/players/player.php?p=spahnwa01,Milwaukee,,1953,National League,ERA,2.10,pitcher,1
Hoyt Wilhelm,https://www.baseball-almanac.com/players/player.php?p=wilheho01,New York,,1953,National League,Games,68,pitcher,1
Al Brazle,https://www.baseball-almanac.com/players/player.php?p=brazlal01,St. Louis,,1953,National League,Saves,18,pitcher,1
Harvey Haddix,https://www.baseball-almanac.com/players/player.php?p=haddiha01,St. Louis,,1953,National League,Shutouts,6,pitcher,1
Robin Roberts,https://www.baseball-almanac.com/players/player.php?p=roberro01,Philadelphia,,1953,National League,Strikeouts,198,pitcher,1
Carl Erskine,https://www.baseball-almanac.com/players/player.php?p=erskica01,Brooklyn,,1953,National League,Winning Percentage,.769,pitcher,1
Robin Roberts,https://www.baseball-almanac.com/players/player.php?p=roberro01,Philadelphia,,1953,National League,Wins,23,pitcher,1
Warren Spahn,https://www.baseball-almanac.com/players/player.php?p=spahnwa01,Milwaukee,,1953,National League,Wins,23,pitcher,1
