name,url,team,team_url,year,league,statistic,value,stat_type,rank
Terry Larkin,https://www.baseball-almanac.com/players/player.php?p=larkite01,Chicago,,1878,National League,Base on Balls,17,player,1
Jack Remsen,https://www.baseball-almanac.com/players/player.php?p=remseja01,Chicago,,1878,National League,Base on Balls,17,player,1
Paul Hines,https://www.baseball-almanac.com/players/player.php?p=hinespa01,Providence,,1878,National League,Batting Average,.358,player,1
Dick Higham,https://www.baseball-almanac.com/players/player.php?p=highadi01,Providence,,1878,National League,Doubles,22,player,1
Joe Start,https://www.baseball-almanac.com/players/player.php?p=startjo01,Chicago,,1878,National League,Hits,100,player,1
Paul Hines,https://www.baseball-almanac.com/players/player.php?p=hinespa01,Providence,,1878,National League,Home Runs,4,player,1
Bob Ferguson,https://www.baseball-almanac.com/players/player.php?p=fergubo01,Chicago,,1878,National League,On Base Percentage,.375,player,1
Paul Hines,https://www.baseball-almanac.com/players/player.php?p=hinespa01,Providence,,1878,National League,RBI,50,player,1
Dick Higham,https://www.baseball-almanac.com/players/player.php?p=highadi01,Providence,,1878,National League,Runs,60,player,1
Paul Hines,https://www.baseball-almanac.com/players/player.php?p=hinespa01,Providence,,1878,National League,Slugging Average,.486,player,1
Paul Hines,https://www.baseball-almanac.com/players/player.php?p=hinespa01,Providence,,1878,National League,Total Bases,125,player,1
Tom York,https://www.baseball-almanac.com/players/player.php?p=yorkto01,Providence,,1878,National League,Total Bases,125,player,1
Joe Start,https://www.baseball-almanac.com/players/player.php?p=startjo01,Chicago,,1878,National League,Total Bases,125,player,1
Tom York,https://www.baseball-almanac.com/players/player.php?p=yorkto01,Providence,,1878,National League,Triples,10,player,1
Tommy Bond,https://www.baseball-almanac.com/players/player.php?p=bondto01,Boston,,1878,National League,Complete Games,57,pitcher,1
John Ward,https://www.baseball-almanac.com/players/player.php?p=wardjo01,Providence,,1878,National League,ERA,1.51,pitcher,1
Tommy Bond,https://www.baseball-almanac.com/players/player.php?p=bondto01,Boston,,1878,National League,Games,59,pitcher,1
Tom Healey,https://www.baseball-almanac.com/players/player.php?p=healeto01,Providence,,1878,National League,Saves,2,pitcher,1
Tom Healey,https://www.baseball-almanac.com/players/player.php?p=healeto01,Indianapolis,,1878,National League,Saves,2,pitcher,1
Tommy Bond,https://www.baseball-almanac.com/players/player.php?p=bondto01,Boston,,1878,National League,Shutouts,9,pitcher,1
Tommy Bond,https://www.baseball-almanac.com/players/player.php?p=bondto01,Boston,,1878,National League,Strikeouts,182,pitcher,1
Harry Wheeler,https://www.baseball-almanac.com/players/player.php?p=wheelha01,Providence,,1878,National League,Winning Percentage,.857,pitcher,1
Tommy Bond,https://www.baseball-almanac.com/players/player.php?p=bondto01,Boston,,1878,National League,Wins,40,pitcher,1
