year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1887,National League,League,Detroit Wolverines,79,45,0.637,.637,0,
1887,National League,League,Philadelphia Phillies,75,48,0.61,.610,0,
1887,National League,League,Chicago White Stockings,71,50,0.587,.587,0,
1887,National League,League,New York Giants,68,55,0.553,.553,0,
1887,National League,League,Boston Beaneaters,61,60,0.504,.504,0,
1887,National League,League,Pittsburgh Alleghenys,55,69,0.444,.444,0,
1887,National League,League,Washington Senators,46,76,0.377,.377,0,
1887,National League,League,Indianapolis Hoosiers,37,89,0.294,.294,0,
