name,url,team,team_url,year,league,statistic,value,stat_type,rank
Max Bishop,https://www.baseball-almanac.com/players/player.php?p=bishoma01,Philadelphia,,1929,American League,Base on Balls,128,player,1
Lew Fonseca,https://www.baseball-almanac.com/players/player.php?p=fonsele01,Cleveland,,1929,American League,Batting Average,.369,player,1
Charlie Gehringer,https://www.baseball-almanac.com/players/player.php?p=gehrich01,Detroit,,1929,American League,Doubles,45,player,1
Roy Johnson,https://www.baseball-almanac.com/players/player.php?p=johnsro02,Detroit,,1929,American League,Doubles,45,player,1
Henie Manush,https://www.baseball-almanac.com/players/player.php?p=manushe01,St. Louis,,1929,American League,Doubles,45,player,1
Dale Alexander,https://www.baseball-almanac.com/players/player.php?p=alexada01,Detroit,,1929,American League,Hits,215,player,1
Charlie Gehringer,https://www.baseball-almanac.com/players/player.php?p=gehrich01,Detroit,,1929,American League,Hits,215,player,1
Babe Ruth,https://www.baseball-almanac.com/players/player.php?p=ruthba01,New York,,1929,American League,Home Runs,46,player,1
Jimmie Foxx,https://www.baseball-almanac.com/players/player.php?p=foxxji01,Philadelphia,,1929,American League,On Base Percentage,.463,player,1
Al Simmons,https://www.baseball-almanac.com/players/player.php?p=simmoal01,Philadelphia,,1929,American League,RBI,157,player,1
Charlie Gehringer,https://www.baseball-almanac.com/players/player.php?p=gehrich01,Detroit,,1929,American League,Runs,131,player,1
Babe Ruth,https://www.baseball-almanac.com/players/player.php?p=ruthba01,New York,,1929,American League,Slugging Average,.697,player,1
Charlie Gehringer,https://www.baseball-almanac.com/players/player.php?p=gehrich01,Detroit,,1929,American League,Stolen Bases,27,player,1
Al Simmons,https://www.baseball-almanac.com/players/player.php?p=simmoal01,Philadelphia,,1929,American League,Total Bases,373,player,1
Charlie Gehringer,https://www.baseball-almanac.com/players/player.php?p=gehrich01,Detroit,,1929,American League,Triples,19,player,1
Tommy Thomas,https://www.baseball-almanac.com/players/player.php?p=thomato02,Chicago,,1929,American League,Complete Games,24,pitcher,1
Lefty Grove,https://www.baseball-almanac.com/players/player.php?p=grovele01,Philadelphia,,1929,American League,ERA,2.81,pitcher,1
Firpo Marberry,https://www.baseball-almanac.com/players/player.php?p=marbefi01,Washington,,1929,American League,Games,49,pitcher,1
Firpo Marberry,https://www.baseball-almanac.com/players/player.php?p=marbefi01,Washington,,1929,American League,Saves,11,pitcher,1
George Blaeholder,https://www.baseball-almanac.com/players/player.php?p=blaehge01,St. Louis,,1929,American League,Shutouts,5,pitcher,1
Alvin Crowder,https://www.baseball-almanac.com/players/player.php?p=crowdal01,St. Louis,,1929,American League,Shutouts,5,pitcher,1
Dolly Gray,https://www.baseball-almanac.com/players/player.php?p=graysa01,St. Louis,,1929,American League,Shutouts,5,pitcher,1
Danny MacFayden,https://www.baseball-almanac.com/players/player.php?p=macfada01,Boston,,1929,American League,Shutouts,5,pitcher,1
Lefty Grove,https://www.baseball-almanac.com/players/player.php?p=grovele01,Philadelphia,,1929,American League,Strikeouts,170,pitcher,1
Lefty Grove,https://www.baseball-almanac.com/players/player.php?p=grovele01,Philadelphia,,1929,American League,Winning Percentage,.769,pitcher,1
George Earnshaw,https://www.baseball-almanac.com/players/player.php?p=earnsge01,Philadelphia,,1929,American League,Wins,24,pitcher,1
