name,url,team,team_url,year,league,statistic,value,stat_type,rank
Mike Hargrove,https://www.baseball-almanac.com/players/player.php?p=hargrmi01,Texas,,1978,American League,Base on Balls,107,player,1
Rod Carew,https://www.baseball-almanac.com/players/player.php?p=carewro01,Minnesota,,1978,American League,Batting Average,.333,player,1
George Brett,https://www.baseball-almanac.com/players/player.php?p=brettge01,Kansas City,,1978,American League,Doubles,45,player,1
Jim Rice,https://www.baseball-almanac.com/players/player.php?p=riceji01,Boston,,1978,American League,Hits,213,player,1
Jim Rice,https://www.baseball-almanac.com/players/player.php?p=riceji01,Boston,,1978,American League,Home Runs,46,player,1
Rod Carew,https://www.baseball-almanac.com/players/player.php?p=carewro01,Minnesota,,1978,American League,On Base Percentage,.415,player,1
Jim Rice,https://www.baseball-almanac.com/players/player.php?p=riceji01,Boston,,1978,American League,RBI,139,player,1
Ron LeFlore,https://www.baseball-almanac.com/players/player.php?p=lefloro01,Detroit,,1978,American League,Runs,126,player,1
Jim Rice,https://www.baseball-almanac.com/players/player.php?p=riceji01,Boston,,1978,American League,Slugging Average,.600,player,1
Ron LeFlore,https://www.baseball-almanac.com/players/player.php?p=lefloro01,Detroit,,1978,American League,Stolen Bases,68,player,1
Jim Rice,https://www.baseball-almanac.com/players/player.php?p=riceji01,Boston,,1978,American League,Total Bases,406,player,1
Jim Rice,https://www.baseball-almanac.com/players/player.php?p=riceji01,Boston,,1978,American League,Triples,15,player,1
Mike Caldwell,https://www.baseball-almanac.com/players/player.php?p=caldwmi01,Milwaukee,,1978,American League,Complete Games,23,pitcher,1
Ron Guidry,https://www.baseball-almanac.com/players/player.php?p=guidrro01,New York,,1978,American League,ERA,1.74,pitcher,1
Bob Lacey,https://www.baseball-almanac.com/players/player.php?p=laceybo01,Oakland,,1978,American League,Games,74,pitcher,1
Rich Gossage,https://www.baseball-almanac.com/players/player.php?p=gossari01,New York,,1978,American League,Saves,27,pitcher,1
Ron Guidry,https://www.baseball-almanac.com/players/player.php?p=guidrro01,New York,,1978,American League,Shutouts,9,pitcher,1
Nolan Ryan,https://www.baseball-almanac.com/players/player.php?p=ryanno01,California,,1978,American League,Strikeouts,260,pitcher,1
Ron Guidry,https://www.baseball-almanac.com/players/player.php?p=guidrro01,New York,,1978,American League,Winning Percentage,.893,pitcher,1
Ron Guidry,https://www.baseball-almanac.com/players/player.php?p=guidrro01,New York,,1978,American League,Wins,25,pitcher,1
