name,url,team,team_url,year,league,statistic,value,stat_type,rank
Darrell Porter,https://www.baseball-almanac.com/players/player.php?p=porteda02,Kansas City,,1979,American League,Base on Balls,121,player,1
Fred Lynn,https://www.baseball-almanac.com/players/player.php?p=lynnfr01,Boston,,1979,American League,Batting Average,.333,player,1
Cecil Cooper,https://www.baseball-almanac.com/players/player.php?p=coopece01,Milwaukee,,1979,American League,Doubles,44,player,1
Chet Lemon,https://www.baseball-almanac.com/players/player.php?p=lemonch01,Chicago,,1979,American League,Doubles,44,player,1
George Brett,https://www.baseball-almanac.com/players/player.php?p=brettge01,Kansas City,,1979,American League,Hits,212,player,1
Gorman Thomas,https://www.baseball-almanac.com/players/player.php?p=thomago01,Milwaukee,,1979,American League,Home Runs,45,player,1
Darrell Porter,https://www.baseball-almanac.com/players/player.php?p=porteda02,Kansas City,,1979,American League,On Base Percentage,.429,player,1
Don Baylor,https://www.baseball-almanac.com/players/player.php?p=baylodo01,California,,1979,American League,RBI,139,player,1
Don Baylor,https://www.baseball-almanac.com/players/player.php?p=baylodo01,California,,1979,American League,Runs,120,player,1
Fred Lynn,https://www.baseball-almanac.com/players/player.php?p=lynnfr01,Boston,,1979,American League,Slugging Average,.637,player,1
Willie Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsowi02,Kansas City,,1979,American League,Stolen Bases,83,player,1
Jim Rice,https://www.baseball-almanac.com/players/player.php?p=riceji01,Boston,,1979,American League,Total Bases,369,player,1
George Brett,https://www.baseball-almanac.com/players/player.php?p=brettge01,Kansas City,,1979,American League,Triples,20,player,1
Dennis Martinez,https://www.baseball-almanac.com/players/player.php?p=martide01,Baltimore,,1979,American League,Complete Games,18,pitcher,1
Ron Guidry,https://www.baseball-almanac.com/players/player.php?p=guidrro01,New York,,1979,American League,ERA,2.78,pitcher,1
Mike Marshall,https://www.baseball-almanac.com/players/player.php?p=marshmi01,Minnesota,,1979,American League,Games,90,pitcher,1
Mike Marshall,https://www.baseball-almanac.com/players/player.php?p=marshmi01,Minnesota,,1979,American League,Saves,32,pitcher,1
Dennis Leonard,https://www.baseball-almanac.com/players/player.php?p=leonade01,Kansas City,,1979,American League,Shutouts,5,pitcher,1
Nolan Ryan,https://www.baseball-almanac.com/players/player.php?p=ryanno01,California,,1979,American League,Shutouts,5,pitcher,1
Nolan Ryan,https://www.baseball-almanac.com/players/player.php?p=ryanno01,California,,1979,American League,Strikeouts,223,pitcher,1
Mike Caldwell,https://www.baseball-almanac.com/players/player.php?p=caldwmi01,Milwaukee,,1979,American League,Winning Percentage,.727,pitcher,1
Mike Flanagan,https://www.baseball-almanac.com/players/player.php?p=flanami01,Baltimore,,1979,American League,Wins,23,pitcher,1
