name,url,team,team_url,year,league,statistic,value,stat_type,rank
Roy Thomas,https://www.baseball-almanac.com/players/player.php?p=thomaro01,Philadelphia,,1902,National League,Base on Balls,107,player,1
Ginger Beaumont,https://www.baseball-almanac.com/players/player.php?p=beaumgi01,Pittsburgh,,1902,National League,Batting Average,.357,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1902,National League,Doubles,30,player,1
Ginger Beaumont,https://www.baseball-almanac.com/players/player.php?p=beaumgi01,Pittsburgh,,1902,National League,Hits,193,player,1
Tommy Leach,https://www.baseball-almanac.com/players/player.php?p=leachto01,Pittsburgh,,1902,National League,Home Runs,6,player,1
Roy Thomas,https://www.baseball-almanac.com/players/player.php?p=thomaro01,Philadelphia,,1902,National League,On Base Percentage,.414,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1902,National League,RBI,91,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1902,National League,Runs,105,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1902,National League,Slugging Average,.463,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1902,National League,Stolen Bases,42,player,1
Sam Crawford,https://www.baseball-almanac.com/players/player.php?p=crawfsa01,Cincinnati,,1902,National League,Total Bases,256,player,1
Sam Crawford,https://www.baseball-almanac.com/players/player.php?p=crawfsa01,Cincinnati,,1902,National League,Triples,22,player,1
Tommy Leach,https://www.baseball-almanac.com/players/player.php?p=leachto01,Pittsburgh,,1902,National League,Triples,22,player,1
Vic Willis,https://www.baseball-almanac.com/players/player.php?p=willivi01,Boston,,1902,National League,Complete Games,45,pitcher,1
Jack Taylor,https://www.baseball-almanac.com/players/player.php?p=tayloja02,Chicago,,1902,National League,ERA,1.33,pitcher,1
Vic Willis,https://www.baseball-almanac.com/players/player.php?p=willivi01,Boston,,1902,National League,Games,51,pitcher,1
Vic Willis,https://www.baseball-almanac.com/players/player.php?p=willivi01,Boston,,1902,National League,Saves,3,pitcher,1
Jack Chesbro,https://www.baseball-almanac.com/players/player.php?p=chesbja01,Pittsburgh,,1902,National League,Shutouts,8,pitcher,1
Christy Mathewson,https://www.baseball-almanac.com/players/player.php?p=mathech01,New York,,1902,National League,Shutouts,8,pitcher,1
Vic Willis,https://www.baseball-almanac.com/players/player.php?p=willivi01,Boston,,1902,National League,Strikeouts,225,pitcher,1
Jack Chesbro,https://www.baseball-almanac.com/players/player.php?p=chesbja01,Pittsburgh,,1902,National League,Winning Percentage,.824,pitcher,1
Jack Chesbro,https://www.baseball-almanac.com/players/player.php?p=chesbja01,Pittsburgh,,1902,National League,Wins,28,pitcher,1
