name,url,team,team_url,year,league,statistic,value,stat_type,rank
Eddie Yost,https://www.baseball-almanac.com/players/player.php?p=yosted01,Washington,,1950,American League,Base on Balls,141,player,1
Billy Goodman,https://www.baseball-almanac.com/players/player.php?p=goodmbi01,Boston,,1950,American League,Batting Average,.354,player,1
George Kell,https://www.baseball-almanac.com/players/player.php?p=kellge01,Detroit,,1950,American League,Doubles,56,player,1
George Kell,https://www.baseball-almanac.com/players/player.php?p=kellge01,Detroit,,1950,American League,Hits,218,player,1
Al Rosen,https://www.baseball-almanac.com/players/player.php?p=rosenal01,Cleveland,,1950,American League,Home Runs,37,player,1
Larry Doby,https://www.baseball-almanac.com/players/player.php?p=dobyla01,Cleveland,,1950,American League,On Base Percentage,.442,player,1
Walt Dropo,https://www.baseball-almanac.com/players/player.php?p=dropowa01,Boston,,1950,American League,RBI,144,player,1
Vern Stephens,https://www.baseball-almanac.com/players/player.php?p=stephve01,Boston,,1950,American League,RBI,144,player,1
Dom DiMaggio,https://www.baseball-almanac.com/players/player.php?p=dimagdo01,Boston,,1950,American League,Runs,131,player,1
Joe DiMaggio,https://www.baseball-almanac.com/players/player.php?p=dimagjo01,New York,,1950,American League,Slugging Average,.585,player,1
Dom DiMaggio,https://www.baseball-almanac.com/players/player.php?p=dimagdo01,Boston,,1950,American League,Stolen Bases,15,player,1
Walt Dropo,https://www.baseball-almanac.com/players/player.php?p=dropowa01,Boston,,1950,American League,Total Bases,326,player,1
Dom DiMaggio,https://www.baseball-almanac.com/players/player.php?p=dimagdo01,Boston,,1950,American League,Triples,11,player,1
Bobby Doerr,https://www.baseball-almanac.com/players/player.php?p=doerrbo01,Boston,,1950,American League,Triples,11,player,1
Hoot Evers,https://www.baseball-almanac.com/players/player.php?p=eversho01,Detroit,,1950,American League,Triples,11,player,1
Ned Garver,https://www.baseball-almanac.com/players/player.php?p=garvene01,St. Louis,,1950,American League,Complete Games,22,pitcher,1
Bob Lemon,https://www.baseball-almanac.com/players/player.php?p=lemonbo01,Cleveland,,1950,American League,Complete Games,22,pitcher,1
Early Wynn,https://www.baseball-almanac.com/players/player.php?p=wynnea01,Cleveland,,1950,American League,ERA,3.20,pitcher,1
Mickey Harris,https://www.baseball-almanac.com/players/player.php?p=harrimi01,Washington,,1950,American League,Games,53,pitcher,1
Mickey Harris,https://www.baseball-almanac.com/players/player.php?p=harrimi01,Washington,,1950,American League,Saves,15,pitcher,1
Art Houtteman,https://www.baseball-almanac.com/players/player.php?p=houttar01,Detroit,,1950,American League,Shutouts,4,pitcher,1
Bob Lemon,https://www.baseball-almanac.com/players/player.php?p=lemonbo01,Cleveland,,1950,American League,Strikeouts,170,pitcher,1
Vic Raschi,https://www.baseball-almanac.com/players/player.php?p=raschvi01,New York,,1950,American League,Winning Percentage,.724,pitcher,1
Bob Lemon,https://www.baseball-almanac.com/players/player.php?p=lemonbo01,Cleveland,,1950,American League,Wins,23,pitcher,1
