name,url,team,team_url,year,league,statistic,value,stat_type,rank
Rocky Colavito,https://www.baseball-almanac.com/players/player.php?p=colavro01,Cleveland,,1965,American League,Base on Balls,93,player,1
Tony Oliva,https://www.baseball-almanac.com/players/player.php?p=olivato01,Minnesota,,1965,American League,Batting Average,.321,player,1
Zoilo Versalles,https://www.baseball-almanac.com/players/player.php?p=versazo01,Minnesota,,1965,American League,Doubles,45,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1965,American League,Doubles,45,player,1
Tony Oliva,https://www.baseball-almanac.com/players/player.php?p=olivato01,Minnesota,,1965,American League,Hits,185,player,1
Tony Conigliaro,https://www.baseball-almanac.com/players/player.php?p=conigto01,Boston,,1965,American League,Home Runs,32,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1965,American League,On Base Percentage,.398,player,1
Rocky Colavito,https://www.baseball-almanac.com/players/player.php?p=colavro01,Cleveland,,1965,American League,RBI,108,player,1
Zoilo Versalles,https://www.baseball-almanac.com/players/player.php?p=versazo01,Minnesota,,1965,American League,Runs,126,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1965,American League,Slugging Average,.536,player,1
Bert Campaneris,https://www.baseball-almanac.com/players/player.php?p=campabe01,Kansas City,,1965,American League,Stolen Bases,51,player,1
Zoilo Versalles,https://www.baseball-almanac.com/players/player.php?p=versazo01,Minnesota,,1965,American League,Total Bases,308,player,1
Bert Campaneris,https://www.baseball-almanac.com/players/player.php?p=campabe01,Kansas City,,1965,American League,Triples,12,player,1
Zoilo Versalles,https://www.baseball-almanac.com/players/player.php?p=versazo01,Minnesota,,1965,American League,Triples,12,player,1
Mel Stottlemyre,https://www.baseball-almanac.com/players/player.php?p=stottme01,New York,,1965,American League,Complete Games,18,pitcher,1
Sam McDowell,https://www.baseball-almanac.com/players/player.php?p=mcdowsa01,Cleveland,,1965,American League,ERA,2.18,pitcher,1
Eddie Fisher,https://www.baseball-almanac.com/players/player.php?p=fisheed02,Chicago,,1965,American League,Games,82,pitcher,1
Ron Kline,https://www.baseball-almanac.com/players/player.php?p=klinero01,Washington,,1965,American League,Saves,29,pitcher,1
Mudcat Grant,https://www.baseball-almanac.com/players/player.php?p=grantmu01,Minnesota,,1965,American League,Shutouts,6,pitcher,1
Sam McDowell,https://www.baseball-almanac.com/players/player.php?p=mcdowsa01,Cleveland,,1965,American League,Strikeouts,325,pitcher,1
Mudcat Grant,https://www.baseball-almanac.com/players/player.php?p=grantmu01,Minnesota,,1965,American League,Winning Percentage,.750,pitcher,1
Mudcat Grant,https://www.baseball-almanac.com/players/player.php?p=grantmu01,Minnesota,,1965,American League,Wins,21,pitcher,1
