name,url,team,team_url,year,league,statistic,value,stat_type,rank
Eddie Yost,https://www.baseball-almanac.com/players/player.php?p=yosted01,Washington,,1952,American League,Base on Balls,129,player,1
Ferris Fain,https://www.baseball-almanac.com/players/player.php?p=fainfe01,Philadelphia,,1952,American League,Batting Average,.327,player,1
Ferris Fain,https://www.baseball-almanac.com/players/player.php?p=fainfe01,Philadelphia,,1952,American League,Doubles,43,player,1
Nellie Fox,https://www.baseball-almanac.com/players/player.php?p=foxne01,Chicago,,1952,American League,Hits,192,player,1
Larry Doby,https://www.baseball-almanac.com/players/player.php?p=dobyla01,Cleveland,,1952,American League,Home Runs,32,player,1
Ferris Fain,https://www.baseball-almanac.com/players/player.php?p=fainfe01,Philadelphia,,1952,American League,On Base Percentage,.438,player,1
Al Rosen,https://www.baseball-almanac.com/players/player.php?p=rosenal01,Cleveland,,1952,American League,RBI,105,player,1
Larry Doby,https://www.baseball-almanac.com/players/player.php?p=dobyla01,Cleveland,,1952,American League,Runs,104,player,1
Larry Doby,https://www.baseball-almanac.com/players/player.php?p=dobyla01,Cleveland,,1952,American League,Slugging Average,.541,player,1
Minnie Minoso,https://www.baseball-almanac.com/players/player.php?p=minosmi01,Chicago,,1952,American League,Stolen Bases,22,player,1
Al Rosen,https://www.baseball-almanac.com/players/player.php?p=rosenal01,Cleveland,,1952,American League,Total Bases,297,player,1
Bobby Avila,https://www.baseball-almanac.com/players/player.php?p=avilabo01,Cleveland,,1952,American League,Triples,11,player,1
Bob Lemon,https://www.baseball-almanac.com/players/player.php?p=lemonbo01,Cleveland,,1952,American League,Complete Games,28,pitcher,1
Allie Reynolds,https://www.baseball-almanac.com/players/player.php?p=reynoal01,New York,,1952,American League,ERA,2.06,pitcher,1
Bill Kennedy,https://www.baseball-almanac.com/players/player.php?p=kennebi02,Chicago,,1952,American League,Games,47,pitcher,1
Harry Dorish,https://www.baseball-almanac.com/players/player.php?p=dorisha01,Chicago,,1952,American League,Saves,11,pitcher,1
Mike Garcia,https://www.baseball-almanac.com/players/player.php?p=garcimi01,Cleveland,,1952,American League,Shutouts,6,pitcher,1
Allie Reynolds,https://www.baseball-almanac.com/players/player.php?p=reynoal01,New York,,1952,American League,Shutouts,6,pitcher,1
Allie Reynolds,https://www.baseball-almanac.com/players/player.php?p=reynoal01,New York,,1952,American League,Strikeouts,160,pitcher,1
Bobby Shantz,https://www.baseball-almanac.com/players/player.php?p=shantbo01,Philadelphia,,1952,American League,Winning Percentage,.774,pitcher,1
Bobby Shantz,https://www.baseball-almanac.com/players/player.php?p=shantbo01,Philadelphia,,1952,American League,Wins,24,pitcher,1
