year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1915,American League,League,Boston Red Sox,101,50,0.669,.669,0,
1915,American League,League,Detroit Tigers,100,54,0.649,.649,0,
1915,American League,League,Chicago White Sox,93,61,0.604,.604,0,
1915,American League,League,Washington Senators,85,68,0.556,.556,0,
1915,American League,League,New York Yankees,69,83,0.454,.454,0,
1915,American League,League,St. Louis Browns,63,91,0.409,.409,0,
1915,American League,League,Cleveland Indians,57,95,0.375,.375,0,
1915,American League,League,Philadelphia Athletics,43,109,0.283,.283,0,
