name,url,team,team_url,year,league,statistic,value,stat_type,rank
Ross Barnes,https://www.baseball-almanac.com/players/player.php?p=barnero01,Chicago,,1876,National League,Base on Balls,20,player,1
Ross Barnes,https://www.baseball-almanac.com/players/player.php?p=barnero01,Chicago,,1876,National League,Batting Average,.429,player,1
Ross Barnes,https://www.baseball-almanac.com/players/player.php?p=barnero01,Chicago,,1876,National League,Doubles,21,player,1
Dick Higham,https://www.baseball-almanac.com/players/player.php?p=highadi01,Chicago,,1876,National League,Doubles,21,player,1
Paul Hines,https://www.baseball-almanac.com/players/player.php?p=hinespa01,Chicago,,1876,National League,Doubles,21,player,1
Ross Barnes,https://www.baseball-almanac.com/players/player.php?p=barnero01,Chicago,,1876,National League,Hits,138,player,1
George Hall,https://www.baseball-almanac.com/players/player.php?p=hallge01,Philadelphia,,1876,National League,Home Runs,5,player,1
Ross Barnes,https://www.baseball-almanac.com/players/player.php?p=barnero01,Chicago,,1876,National League,On Base Percentage,.462,player,1
Deacon White,https://www.baseball-almanac.com/players/player.php?p=whitede01,Chicago,,1876,National League,RBI,60,player,1
Ross Barnes,https://www.baseball-almanac.com/players/player.php?p=barnero01,Chicago,,1876,National League,Runs,126,player,1
Ross Barnes,https://www.baseball-almanac.com/players/player.php?p=barnero01,Chicago,,1876,National League,Slugging Average,.590,player,1
Ross Barnes,https://www.baseball-almanac.com/players/player.php?p=barnero01,Chicago,,1876,National League,Total Bases,190,player,1
Ross Barnes,https://www.baseball-almanac.com/players/player.php?p=barnero01,Chicago,,1876,National League,Triples,14,player,1
Jim Devlin,https://www.baseball-almanac.com/players/player.php?p=devliji01,Louisville,,1876,National League,Complete Games,66,pitcher,1
George Bradley,https://www.baseball-almanac.com/players/player.php?p=bradlge01,St. Louis,,1876,National League,ERA,1.23,pitcher,1
Jim Devlin,https://www.baseball-almanac.com/players/player.php?p=devliji01,Louisville,,1876,National League,Games,68,pitcher,1
Jack Manning,https://www.baseball-almanac.com/players/player.php?p=mannija01,Boston,,1876,National League,Saves,5,pitcher,1
George Bradley,https://www.baseball-almanac.com/players/player.php?p=bradlge01,St. Louis,,1876,National League,Shutouts,16,pitcher,1
Jim Devlin,https://www.baseball-almanac.com/players/player.php?p=devliji01,Louisville,,1876,National League,Strikeouts,122,pitcher,1
Al Spalding,https://www.baseball-almanac.com/players/player.php?p=spaldal01,Chicago,,1876,National League,Winning Percentage,.797,pitcher,1
Al Spalding,https://www.baseball-almanac.com/players/player.php?p=spaldal01,Chicago,,1876,National League,Wins,47,pitcher,1
