year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1958,American League,League,New York Yankees,92,62,0.597,.597,0,
1958,American League,League,Chicago White Sox,82,72,0.532,.532,0,
1958,American League,League,Boston Red Sox,79,75,0.513,.513,0,
1958,American League,League,Cleveland Indians,77,76,0.503,.503,0,
1958,American League,League,Detroit Tigers,77,77,0.5,.500,0,
1958,American League,League,Baltimore Orioles,74,79,0.484,.484,0,
1958,American League,League,Kansas City Athletics,73,81,0.474,.474,0,
1958,American League,League,Washington Senators,61,93,0.396,.396,0,
