name,url,team,team_url,year,league,statistic,value,stat_type,rank
Roger Bresnahan,https://www.baseball-almanac.com/players/player.php?p=bresnro01,New York,,1908,National League,Base on Balls,83,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1908,National League,Batting Average,.354,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1908,National League,Doubles,39,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1908,National League,Hits,201,player,1
Tim Jordan,https://www.baseball-almanac.com/players/player.php?p=jordati01,Brooklyn,,1908,National League,Home Runs,12,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1908,National League,On Base Percentage,.415,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1908,National League,RBI,109,player,1
Fred Tenney,https://www.baseball-almanac.com/players/player.php?p=tennefr02,New York,,1908,National League,Runs,101,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1908,National League,Slugging Average,.542,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1908,National League,Stolen Bases,53,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1908,National League,Total Bases,308,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1908,National League,Triples,19,player,1
Christy Mathewson,https://www.baseball-almanac.com/players/player.php?p=mathech01,New York,,1908,National League,Complete Games,34,pitcher,1
Christy Mathewson,https://www.baseball-almanac.com/players/player.php?p=mathech01,New York,,1908,National League,ERA,1.43,pitcher,1
Christy Mathewson,https://www.baseball-almanac.com/players/player.php?p=mathech01,New York,,1908,National League,Games,56,pitcher,1
Mordecai Brown,https://www.baseball-almanac.com/players/player.php?p=brownmo01,Chicago,,1908,National League,Saves,5,pitcher,1
Christy Mathewson,https://www.baseball-almanac.com/players/player.php?p=mathech01,New York,,1908,National League,Saves,5,pitcher,1
Joe McGinnity,https://www.baseball-almanac.com/players/player.php?p=mcginjo01,New York,,1908,National League,Saves,5,pitcher,1
Christy Mathewson,https://www.baseball-almanac.com/players/player.php?p=mathech01,New York,,1908,National League,Shutouts,11,pitcher,1
Christy Mathewson,https://www.baseball-almanac.com/players/player.php?p=mathech01,New York,,1908,National League,Strikeouts,259,pitcher,1
Ed Reulbach,https://www.baseball-almanac.com/players/player.php?p=reulbed01,Chicago,,1908,National League,Winning Percentage,.774,pitcher,1
Christy Mathewson,https://www.baseball-almanac.com/players/player.php?p=mathech01,New York,,1908,National League,Wins,37,pitcher,1
