name,url,team,team_url,year,league,statistic,value,stat_type,rank
Harlond Clift,https://www.baseball-almanac.com/players/player.php?p=cliftha01,St. Louis,,1939,American League,Base on Balls,111,player,1
Joe DiMaggio,https://www.baseball-almanac.com/players/player.php?p=dimagjo01,New York,,1939,American League,Batting Average,.381,player,1
Red Rolfe,https://www.baseball-almanac.com/players/player.php?p=rolfere01,New York,,1939,American League,Doubles,46,player,1
Red Rolfe,https://www.baseball-almanac.com/players/player.php?p=rolfere01,New York,,1939,American League,Hits,213,player,1
Jimmie Foxx,https://www.baseball-almanac.com/players/player.php?p=foxxji01,Boston,,1939,American League,Home Runs,35,player,1
Jimmie Foxx,https://www.baseball-almanac.com/players/player.php?p=foxxji01,Boston,,1939,American League,On Base Percentage,.464,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1939,American League,RBI,145,player,1
Red Rolfe,https://www.baseball-almanac.com/players/player.php?p=rolfere01,New York,,1939,American League,Runs,139,player,1
Jimmie Foxx,https://www.baseball-almanac.com/players/player.php?p=foxxji01,Boston,,1939,American League,Slugging Average,.694,player,1
George Case,https://www.baseball-almanac.com/players/player.php?p=casege01,Washington,,1939,American League,Stolen Bases,51,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1939,American League,Total Bases,344,player,1
Buddy Lewis,https://www.baseball-almanac.com/players/player.php?p=lewisbu01,Washington,,1939,American League,Triples,16,player,1
Bobo Newsom,https://www.baseball-almanac.com/players/player.php?p=newsobo01,St. Louis,,1939,American League,Complete Games,24,pitcher,1
Bobo Newsom,https://www.baseball-almanac.com/players/player.php?p=newsobo01,Detroit,,1939,American League,Complete Games,24,pitcher,1
Lefty Grove,https://www.baseball-almanac.com/players/player.php?p=grovele01,Boston,,1939,American League,ERA,2.54,pitcher,1
Clint Brown,https://www.baseball-almanac.com/players/player.php?p=browncl01,Chicago,,1939,American League,Games,61,pitcher,1
Johnny Murphy,https://www.baseball-almanac.com/players/player.php?p=murphjo04,New York,,1939,American League,Saves,19,pitcher,1
Red Ruffing,https://www.baseball-almanac.com/players/player.php?p=ruffire01,New York,,1939,American League,Shutouts,5,pitcher,1
Bob Feller,https://www.baseball-almanac.com/players/player.php?p=fellebo01,Cleveland,,1939,American League,Strikeouts,246,pitcher,1
Lefty Grove,https://www.baseball-almanac.com/players/player.php?p=grovele01,Boston,,1939,American League,Winning Percentage,.789,pitcher,1
Bob Feller,https://www.baseball-almanac.com/players/player.php?p=fellebo01,Cleveland,,1939,American League,Wins,24,pitcher,1
