year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1984,American League,League,Detroit Tigers,104,58,0.642,.642,0,
1984,American League,League,Toronto Blue Jays,89,73,0.549,.549,0,
1984,American League,League,New York Yankees,87,75,0.537,.537,0,
1984,American League,League,Boston Red Sox,86,76,0.531,.531,0,
1984,American League,League,Baltimore Orioles,85,77,0.525,.525,0,
1984,American League,League,Cleveland Indians,75,87,0.463,.463,0,
1984,American League,League,Milwaukee Brewers,67,94,0.416,.416,0,
1984,American League,League,Kansas City Royals,84,78,0.519,.519,0,
1984,American League,League,California Angels,81,81,0.5,.500,0,
1984,American League,League,Minnesota Twins,81,81,0.5,.500,0,
1984,American League,League,Oakland Athletics,77,85,0.475,.475,0,
1984,American League,League,Seattle Mariners,74,88,0.757,.757,0,
1984,American League,League,Chicago White Sox,74,88,0.457,.457,0,
1984,American League,League,Texas Rangers,69,92,0.429,.429,0,
