name,url,team,team_url,year,league,statistic,value,stat_type,rank
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1983,National League,Base on Balls,128,player,1
Bill Madlock,https://www.baseball-almanac.com/players/player.php?p=madlobi01,Pittsburgh,,1983,National League,Batting Average,.323,player,1
Bill Buckner,https://www.baseball-almanac.com/players/player.php?p=bucknbi01,Chicago,,1983,National League,Doubles,38,player,1
Al Oliver,https://www.baseball-almanac.com/players/player.php?p=oliveal01,Montreal,,1983,National League,Doubles,38,player,1
Johnny Ray,https://www.baseball-almanac.com/players/player.php?p=rayjo01,Pittsburgh,,1983,National League,Doubles,38,player,1
Jose Cruz,https://www.baseball-almanac.com/players/player.php?p=cruzjo01,Houston,,1983,National League,Hits,189,player,1
Andre Dawson,https://www.baseball-almanac.com/players/player.php?p=dawsoan01,Montreal,,1983,National League,Hits,189,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1983,National League,Home Runs,40,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1983,National League,On Base Percentage,.402,player,1
Dale Murphy,https://www.baseball-almanac.com/players/player.php?p=murphda05,Atlanta,,1983,National League,RBI,121,player,1
Tim Raines,https://www.baseball-almanac.com/players/player.php?p=raineti01,Montreal,,1983,National League,Runs,133,player,1
Dale Murphy,https://www.baseball-almanac.com/players/player.php?p=murphda05,Atlanta,,1983,National League,Slugging Average,.540,player,1
Tim Raines,https://www.baseball-almanac.com/players/player.php?p=raineti01,Montreal,,1983,National League,Stolen Bases,90,player,1
Andre Dawson,https://www.baseball-almanac.com/players/player.php?p=dawsoan01,Montreal,,1983,National League,Total Bases,341,player,1
Brett Butler,https://www.baseball-almanac.com/players/player.php?p=butlebr01,Atlanta,,1983,National League,Triples,13,player,1
Mario Soto,https://www.baseball-almanac.com/players/player.php?p=sotoma01,Cincinnati,,1983,National League,Complete Games,18,pitcher,1
Atlee Hammaker,https://www.baseball-almanac.com/players/player.php?p=hammaat01,San Francisco,,1983,National League,ERA,2.25,pitcher,1
Bill Campbell,https://www.baseball-almanac.com/players/player.php?p=campbbi02,Chicago,,1983,National League,Games,82,pitcher,1
Lee Smith,https://www.baseball-almanac.com/players/player.php?p=smithle02,Chicago,,1983,National League,Saves,29,pitcher,1
Steve Rogers,https://www.baseball-almanac.com/players/player.php?p=rogerst01,Montreal,,1983,National League,Shutouts,5,pitcher,1
Steve Carlton,https://www.baseball-almanac.com/players/player.php?p=carltst01,Philadelphia,,1983,National League,Strikeouts,275,pitcher,1
John Denny,https://www.baseball-almanac.com/players/player.php?p=dennyjo01,Philadelphia,,1983,National League,Winning Percentage,.760,pitcher,1
John Denny,https://www.baseball-almanac.com/players/player.php?p=dennyjo01,Philadelphia,,1983,National League,Wins,19,pitcher,1
