name,url,team,team_url,year,league,statistic,value,stat_type,rank
Ron Santo,https://www.baseball-almanac.com/players/player.php?p=santoro01,Chicago,,1967,National League,Base on Balls,96,player,1
Roberto Clemente,https://www.baseball-almanac.com/players/player.php?p=clemero01,Pittsburgh,,1967,National League,Batting Average,.357,player,1
Rusty Staub,https://www.baseball-almanac.com/players/player.php?p=staubru01,Houston,,1967,National League,Doubles,44,player,1
Roberto Clemente,https://www.baseball-almanac.com/players/player.php?p=clemero01,Pittsburgh,,1967,National League,Hits,209,player,1
Hank Aaron,https://www.baseball-almanac.com/players/player.php?p=aaronha01,Atlanta,,1967,National League,Home Runs,37,player,1
Dick Allen,https://www.baseball-almanac.com/players/player.php?p=allendi01,Philadelphia,,1967,National League,On Base Percentage,.404,player,1
Orlando Cepeda,https://www.baseball-almanac.com/players/player.php?p=cepedor01,St. Louis,,1967,National League,RBI,111,player,1
Hank Aaron,https://www.baseball-almanac.com/players/player.php?p=aaronha01,Atlanta,,1967,National League,Runs,113,player,1
Lou Brock,https://www.baseball-almanac.com/players/player.php?p=brocklo01,St. Louis,,1967,National League,Runs,113,player,1
Hank Aaron,https://www.baseball-almanac.com/players/player.php?p=aaronha01,Atlanta,,1967,National League,Slugging Average,.573,player,1
Lou Brock,https://www.baseball-almanac.com/players/player.php?p=brocklo01,St. Louis,,1967,National League,Stolen Bases,52,player,1
Hank Aaron,https://www.baseball-almanac.com/players/player.php?p=aaronha01,Atlanta,,1967,National League,Total Bases,344,player,1
Vada Pinson,https://www.baseball-almanac.com/players/player.php?p=pinsova01,Cincinnati,,1967,National League,Triples,13,player,1
Fergie Jenkins,https://www.baseball-almanac.com/players/player.php?p=jenkife01,Chicago,,1967,National League,Complete Games,20,pitcher,1
Phil Niekro,https://www.baseball-almanac.com/players/player.php?p=niekrph01,Atlanta,,1967,National League,ERA,1.87,pitcher,1
Ted Abernathy,https://www.baseball-almanac.com/players/player.php?p=abernte02,Cincinnati,,1967,National League,Games,70,pitcher,1
Ron Perranoski,https://www.baseball-almanac.com/players/player.php?p=perraro01,Los Angeles,,1967,National League,Games,70,pitcher,1
Ted Abernathy,https://www.baseball-almanac.com/players/player.php?p=abernte02,Cincinnati,,1967,National League,Saves,28,pitcher,1
Jim Bunning,https://www.baseball-almanac.com/players/player.php?p=bunniji01,Philadelphia,,1967,National League,Shutouts,6,pitcher,1
Jim Bunning,https://www.baseball-almanac.com/players/player.php?p=bunniji01,Philadelphia,,1967,National League,Strikeouts,253,pitcher,1
Dick Hughes,https://www.baseball-almanac.com/players/player.php?p=hughedi01,St. Louis,,1967,National League,Winning Percentage,.727,pitcher,1
Mike McCormick,https://www.baseball-almanac.com/players/player.php?p=mccormi03,San Francisco,,1967,National League,Wins,22,pitcher,1
