name,url,team,team_url,year,league,statistic,value,stat_type,rank
Norm Siebern,https://www.baseball-almanac.com/players/player.php?p=siebeno01,Baltimore,,1964,American League,Base on Balls,106,player,1
Tony Oliva,https://www.baseball-almanac.com/players/player.php?p=olivato01,Minnesota,,1964,American League,Batting Average,.323,player,1
Tony Oliva,https://www.baseball-almanac.com/players/player.php?p=olivato01,Minnesota,,1964,American League,Doubles,43,player,1
Tony Oliva,https://www.baseball-almanac.com/players/player.php?p=olivato01,Minnesota,,1964,American League,Hits,217,player,1
Harmon Killebrew,https://www.baseball-almanac.com/players/player.php?p=killeha01,Minnesota,,1964,American League,Home Runs,49,player,1
Mickey Mantle,https://www.baseball-almanac.com/players/player.php?p=mantlmi01,New York,,1964,American League,On Base Percentage,.426,player,1
Brooks Robinson,https://www.baseball-almanac.com/players/player.php?p=robinbr01,Baltimore,,1964,American League,RBI,118,player,1
Tony Oliva,https://www.baseball-almanac.com/players/player.php?p=olivato01,Minnesota,,1964,American League,Runs,109,player,1
Boog Powell,https://www.baseball-almanac.com/players/player.php?p=powelbo01,Baltimore,,1964,American League,Slugging Average,.606,player,1
Luis Aparicio,https://www.baseball-almanac.com/players/player.php?p=aparilu01,Baltimore,,1964,American League,Stolen Bases,57,player,1
Tony Oliva,https://www.baseball-almanac.com/players/player.php?p=olivato01,Minnesota,,1964,American League,Total Bases,374,player,1
Rich Rollins,https://www.baseball-almanac.com/players/player.php?p=rolliri01,Minnesota,,1964,American League,Triples,10,player,1
Zoilo Versalles,https://www.baseball-almanac.com/players/player.php?p=versazo01,Minnesota,,1964,American League,Triples,10,player,1
Dean Chance,https://www.baseball-almanac.com/players/player.php?p=chancde01,Los Angeles,,1964,American League,Complete Games,19,pitcher,1
Dean Chance,https://www.baseball-almanac.com/players/player.php?p=chancde01,Los Angeles,,1964,American League,ERA,1.65,pitcher,1
John Wyatt,https://www.baseball-almanac.com/players/player.php?p=wyattjo02,Kansas City,,1964,American League,Games,81,pitcher,1
Dick Radatz,https://www.baseball-almanac.com/players/player.php?p=radatdi01,Boston,,1964,American League,Saves,29,pitcher,1
Dean Chance,https://www.baseball-almanac.com/players/player.php?p=chancde01,Los Angeles,,1964,American League,Shutouts,11,pitcher,1
Al Downing,https://www.baseball-almanac.com/players/player.php?p=downial01,New York,,1964,American League,Strikeouts,217,pitcher,1
Wally Bunker,https://www.baseball-almanac.com/players/player.php?p=bunkewa01,Baltimore,,1964,American League,Winning Percentage,.792,pitcher,1
Dean Chance,https://www.baseball-almanac.com/players/player.php?p=chancde01,Los Angeles,,1964,American League,Wins,20,pitcher,1
Gary Peters,https://www.baseball-almanac.com/players/player.php?p=peterga01,Chicago,,1964,American League,Wins,20,pitcher,1
