name,url,team,team_url,year,league,statistic,value,stat_type,rank
Toby Harrah,https://www.baseball-almanac.com/players/player.php?p=harrato01,Texas,,1977,American League,Base on Balls,109,player,1
Rod Carew,https://www.baseball-almanac.com/players/player.php?p=carewro01,Minnesota,,1977,American League,Batting Average,.388,player,1
Hal McRae,https://www.baseball-almanac.com/players/player.php?p=mcraeha01,Kansas City,,1977,American League,Doubles,54,player,1
Rod Carew,https://www.baseball-almanac.com/players/player.php?p=carewro01,Minnesota,,1977,American League,Hits,239,player,1
Jim Rice,https://www.baseball-almanac.com/players/player.php?p=riceji01,Boston,,1977,American League,Home Runs,39,player,1
Rod Carew,https://www.baseball-almanac.com/players/player.php?p=carewro01,Minnesota,,1977,American League,On Base Percentage,.452,player,1
Larry Hisle,https://www.baseball-almanac.com/players/player.php?p=hislela01,Minnesota,,1977,American League,RBI,119,player,1
Rod Carew,https://www.baseball-almanac.com/players/player.php?p=carewro01,Minnesota,,1977,American League,Runs,128,player,1
Jim Rice,https://www.baseball-almanac.com/players/player.php?p=riceji01,Boston,,1977,American League,Slugging Average,.593,player,1
Freddie Patek,https://www.baseball-almanac.com/players/player.php?p=patekfr01,Kansas City,,1977,American League,Stolen Bases,53,player,1
Jim Rice,https://www.baseball-almanac.com/players/player.php?p=riceji01,Boston,,1977,American League,Total Bases,382,player,1
Rod Carew,https://www.baseball-almanac.com/players/player.php?p=carewro01,Minnesota,,1977,American League,Triples,16,player,1
Jim Palmer,https://www.baseball-almanac.com/players/player.php?p=palmeji01,Baltimore,,1977,American League,Complete Games,22,pitcher,1
Nolan Ryan,https://www.baseball-almanac.com/players/player.php?p=ryanno01,California,,1977,American League,Complete Games,22,pitcher,1
Frank Tanana,https://www.baseball-almanac.com/players/player.php?p=tananfr01,California,,1977,American League,ERA,2.54,pitcher,1
Sparky Lyle,https://www.baseball-almanac.com/players/player.php?p=lylesp01,New York,,1977,American League,Games,72,pitcher,1
Bill Campbell,https://www.baseball-almanac.com/players/player.php?p=campbbi02,Boston,,1977,American League,Saves,31,pitcher,1
Frank Tanana,https://www.baseball-almanac.com/players/player.php?p=tananfr01,California,,1977,American League,Shutouts,7,pitcher,1
Nolan Ryan,https://www.baseball-almanac.com/players/player.php?p=ryanno01,California,,1977,American League,Strikeouts,341,pitcher,1
Paul Splittorff,https://www.baseball-almanac.com/players/player.php?p=splitpa01,Kansas City,,1977,American League,Winning Percentage,.727,pitcher,1
Dave Goltz,https://www.baseball-almanac.com/players/player.php?p=goltzda01,Minnesota,,1977,American League,Wins,20,pitcher,1
Dennis Leonard,https://www.baseball-almanac.com/players/player.php?p=leonade01,Kansas City,,1977,American League,Wins,20,pitcher,1
Jim Palmer,https://www.baseball-almanac.com/players/player.php?p=palmeji01,Baltimore,,1977,American League,Wins,20,pitcher,1
