name,url,team,team_url,year,league,statistic,value,stat_type,rank
Roy Thomas,https://www.baseball-almanac.com/players/player.php?p=thomaro01,Philadelphia,,1900,National League,Base on Balls,115,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1900,National League,Batting Average,.381,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1900,National League,Doubles,45,player,1
Willie Keeler,https://www.baseball-almanac.com/players/player.php?p=keelewi01,Brooklyn,,1900,National League,Hits,204,player,1
Herman Long,https://www.baseball-almanac.com/players/player.php?p=longhe01,Boston,,1900,National League,Home Runs,12,player,1
John McGraw,https://www.baseball-almanac.com/players/player.php?p=mcgrajo01,St. Louis,,1900,National League,On Base Percentage,.505,player,1
Elmer Flick,https://www.baseball-almanac.com/players/player.php?p=flickel01,Philadelphia,,1900,National League,RBI,110,player,1
Roy Thomas,https://www.baseball-almanac.com/players/player.php?p=thomaro01,Philadelphia,,1900,National League,Runs,132,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1900,National League,Slugging Average,.573,player,1
Patsy Donovan,https://www.baseball-almanac.com/players/player.php?p=donovpa01,St. Louis,,1900,National League,Stolen Bases,45,player,1
George Van Haltren,https://www.baseball-almanac.com/players/player.php?p=vanhage01,New York,,1900,National League,Stolen Bases,45,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1900,National League,Total Bases,302,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1900,National League,Triples,22,player,1
Pink Hawley,https://www.baseball-almanac.com/players/player.php?p=hawlepi01,New York,,1900,National League,Complete Games,34,pitcher,1
Rube Waddell,https://www.baseball-almanac.com/players/player.php?p=wadderu01,Pittsburgh,,1900,National League,ERA,2.37,pitcher,1
Bill Carrick,https://www.baseball-almanac.com/players/player.php?p=carribi01,New York,,1900,National League,Games,45,pitcher,1
Frank Kitson,https://www.baseball-almanac.com/players/player.php?p=kitsofr01,Brooklyn,,1900,National League,Saves,4,pitcher,1
Clark Griffith,https://www.baseball-almanac.com/players/player.php?p=griffcl01,Chicago,,1900,National League,Shutouts,4,pitcher,1
Noodles Hahn,https://www.baseball-almanac.com/players/player.php?p=hahnno01,Cincinnati,,1900,National League,Shutouts,4,pitcher,1
Kid Nichols,https://www.baseball-almanac.com/players/player.php?p=nichoki01,Boston,,1900,National League,Shutouts,4,pitcher,1
Cy Young,https://www.baseball-almanac.com/players/player.php?p=youngcy01,St. Louis,,1900,National League,Shutouts,4,pitcher,1
Noodles Hahn,https://www.baseball-almanac.com/players/player.php?p=hahnno01,Cincinnati,,1900,National League,Strikeouts,132,pitcher,1
Joe McGinnity,https://www.baseball-almanac.com/players/player.php?p=mcginjo01,Brooklyn,,1900,National League,Winning Percentage,.778,pitcher,1
Joe McGinnity,https://www.baseball-almanac.com/players/player.php?p=mcginjo01,Brooklyn,,1900,National League,Wins,28,pitcher,1
