year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2007,National League,League,Philadelphia Phillies,89,73,0.549,0,0,
2007,National League,League,New York Mets,88,74,0.543,0,0,
2007,National League,League,Atlanta Braves,84,78,0.519,0,0,
2007,National League,League,Washington Nationals,73,89,0.451,0,0,
2007,National League,League,Florida Marlins,71,91,0.438,0,0,
2007,National League,League,Chicago Cubs,85,77,0.525,0,0,
2007,National League,League,Milwaukee Brewers,83,79,0.512,0,0,
2007,National League,League,St. Louis Cardinals,78,84,0.481,0,0,
2007,National League,League,Houston Astros,73,89,0.451,0,0,
2007,National League,League,Cincinnati Reds,72,90,0.444,0,0,
2007,National League,League,Pittsburgh Pirates,68,94,0.42,0,0,
2007,National League,League,Arizona Diamondbacks,90,72,0.556,0,0,
2007,National League,League,Colorado Rockies,90,73,0.552,0,0,
2007,National League,League,San Diego Padres,89,74,0.546,0,0,
2007,National League,League,Los Angeles Dodgers,82,80,0.506,0,0,
2007,National League,League,San Francisco Giants,71,91,0.438,0,0,
