name,url,team,team_url,year,league,statistic,value,stat_type,rank
Mel Ott,https://www.baseball-almanac.com/players/player.php?p=ottme01,New York,,1937,National League,Base on Balls,102,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1937,National League,Batting Average,.374,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1937,National League,Doubles,56,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1937,National League,Hits,237,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1937,National League,Home Runs,31,player,1
Mel Ott,https://www.baseball-almanac.com/players/player.php?p=ottme01,New York,,1937,National League,On Base Percentage,.442,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1937,National League,On Base Percentage,.442,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1937,National League,RBI,154,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1937,National League,Runs,111,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1937,National League,Slugging Average,.641,player,1
Augie Galan,https://www.baseball-almanac.com/players/player.php?p=galanau01,Chicago,,1937,National League,Stolen Bases,23,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1937,National League,Total Bases,406,player,1
Arky Vaughan,https://www.baseball-almanac.com/players/player.php?p=vaughar01,Pittsburgh,,1937,National League,Triples,17,player,1
Jim Turner,https://www.baseball-almanac.com/players/player.php?p=turneji01,Boston,,1937,National League,Complete Games,24,pitcher,1
Jim Turner,https://www.baseball-almanac.com/players/player.php?p=turneji01,Boston,,1937,National League,ERA,2.38,pitcher,1
Hugh Mulcahy,https://www.baseball-almanac.com/players/player.php?p=mulcahu01,Philadelphia,,1937,National League,Games,56,pitcher,1
Mace Brown,https://www.baseball-almanac.com/players/player.php?p=brownma01,Pittsburgh,,1937,National League,Saves,7,pitcher,1
Cliff Melton,https://www.baseball-almanac.com/players/player.php?p=meltocl01,New York,,1937,National League,Saves,7,pitcher,1
Lou Fette,https://www.baseball-almanac.com/players/player.php?p=fettelo01,Boston,,1937,National League,Shutouts,5,pitcher,1
Lee Grissom,https://www.baseball-almanac.com/players/player.php?p=grissle01,Cincinnati,,1937,National League,Shutouts,5,pitcher,1
Jim Turner,https://www.baseball-almanac.com/players/player.php?p=turneji01,Boston,,1937,National League,Shutouts,5,pitcher,1
Carl Hubbell,https://www.baseball-almanac.com/players/player.php?p=hubbeca01,New York,,1937,National League,Strikeouts,159,pitcher,1
Carl Hubbell,https://www.baseball-almanac.com/players/player.php?p=hubbeca01,New York,,1937,National League,Winning Percentage,.733,pitcher,1
Carl Hubbell,https://www.baseball-almanac.com/players/player.php?p=hubbeca01,New York,,1937,National League,Wins,22,pitcher,1
