name,url,team,team_url,year,league,statistic,value,stat_type,rank
Arky Vaughan,https://www.baseball-almanac.com/players/player.php?p=vaughar01,Pittsburgh,,1934,National League,Base on Balls,94,player,1
Paul Waner,https://www.baseball-almanac.com/players/player.php?p=wanerpa01,Pittsburgh,,1934,National League,Batting Average,.362,player,1
Kiki Cuyler,https://www.baseball-almanac.com/players/player.php?p=cuyleki01,Chicago,,1934,National League,Doubles,42,player,1
Ethan Allen,https://www.baseball-almanac.com/players/player.php?p=allenet01,Philadelphia,,1934,National League,Doubles,42,player,1
Paul Waner,https://www.baseball-almanac.com/players/player.php?p=wanerpa01,Pittsburgh,,1934,National League,Hits,217,player,1
Mel Ott,https://www.baseball-almanac.com/players/player.php?p=ottme01,New York,,1934,National League,Home Runs,35,player,1
Ripper Collins,https://www.baseball-almanac.com/players/player.php?p=colliri02,St. Louis,,1934,National League,Home Runs,35,player,1
Arky Vaughan,https://www.baseball-almanac.com/players/player.php?p=vaughar01,Pittsburgh,,1934,National League,On Base Percentage,.431,player,1
Mel Ott,https://www.baseball-almanac.com/players/player.php?p=ottme01,New York,,1934,National League,RBI,135,player,1
Paul Waner,https://www.baseball-almanac.com/players/player.php?p=wanerpa01,Pittsburgh,,1934,National League,Runs,122,player,1
Ripper Collins,https://www.baseball-almanac.com/players/player.php?p=colliri02,St. Louis,,1934,National League,Slugging Average,.615,player,1
Pepper Martin,https://www.baseball-almanac.com/players/player.php?p=martipe01,St. Louis,,1934,National League,Stolen Bases,23,player,1
Ripper Collins,https://www.baseball-almanac.com/players/player.php?p=colliri02,St. Louis,,1934,National League,Total Bases,369,player,1
Joe Medwick,https://www.baseball-almanac.com/players/player.php?p=medwijo01,St. Louis,,1934,National League,Triples,18,player,1
Carl Hubbell,https://www.baseball-almanac.com/players/player.php?p=hubbeca01,New York,,1934,National League,Complete Games,25,pitcher,1
Carl Hubbell,https://www.baseball-almanac.com/players/player.php?p=hubbeca01,New York,,1934,National League,ERA,2.30,pitcher,1
Curt Davis,https://www.baseball-almanac.com/players/player.php?p=daviscu01,Philadelphia,,1934,National League,Games,51,pitcher,1
Carl Hubbell,https://www.baseball-almanac.com/players/player.php?p=hubbeca01,New York,,1934,National League,Saves,7,pitcher,1
Dizzy Dean,https://www.baseball-almanac.com/players/player.php?p=deandi01,St. Louis,,1934,National League,Shutouts,7,pitcher,1
Dizzy Dean,https://www.baseball-almanac.com/players/player.php?p=deandi01,St. Louis,,1934,National League,Strikeouts,195,pitcher,1
Dizzy Dean,https://www.baseball-almanac.com/players/player.php?p=deandi01,St. Louis,,1934,National League,Winning Percentage,.811,pitcher,1
Dizzy Dean,https://www.baseball-almanac.com/players/player.php?p=deandi01,St. Louis,,1934,National League,Wins,30,pitcher,1
