name,url,team,team_url,year,league,statistic,value,stat_type,rank
Paul Goldschmidt,https://www.baseball-almanac.com/players/player.php?p=goldspa01,Arizona,,2016,National League,Base on Balls,110,player,1
DJ LeMahieu,https://www.baseball-almanac.com/players/player.php?p=lemahdj01,Colorado,,2016,National League,Batting Average,.348,player,1
Daniel Murphy,https://www.baseball-almanac.com/players/player.php?p=murphda08,Washington,,2016,National League,Doubles,47,player,1
Jean Segura,https://www.baseball-almanac.com/players/player.php?p=segurja01,Arizona,,2016,National League,Hits,203,player,1
Nolan Arenado,https://www.baseball-almanac.com/players/player.php?p=arenano01,Colorado,,2016,National League,Home Runs,41,player,1
Chris Carter,https://www.baseball-almanac.com/players/player.php?p=cartech02,Milwaukee,,2016,National League,Home Runs,41,player,1
Joey Votto,https://www.baseball-almanac.com/players/player.php?p=vottojo01,Cincinnati,,2016,National League,On Base Percentage,.434,player,1
Nolan Arenado,https://www.baseball-almanac.com/players/player.php?p=arenano01,Colorado,,2016,National League,RBI,133,player,1
Kris Bryant,https://www.baseball-almanac.com/players/player.php?p=bryankr01,Chicago,,2016,National League,Runs,121,player,1
Daniel Murphy,https://www.baseball-almanac.com/players/player.php?p=murphda08,Washington,,2016,National League,Slugging Average,.595,player,1
Jonathan Villar,https://www.baseball-almanac.com/players/player.php?p=villajo01,Milwaukee,,2016,National League,Stolen Bases,62,player,1
Nolan Arenado,https://www.baseball-almanac.com/players/player.php?p=arenano01,Colorado,,2016,National League,Total Bases,352,player,1
Brandon Crawford,https://www.baseball-almanac.com/players/player.php?p=crawfbr01,San Francisco,,2016,National League,Triples,11,player,1
Cesar Hernandez,https://www.baseball-almanac.com/players/player.php?p=hernace02,Philadelphia,,2016,National League,Triples,11,player,1
Chris Owings,https://www.baseball-almanac.com/players/player.php?p=owingch01,Arizona,,2016,National League,Triples,11,player,1
Johnny Cueto,https://www.baseball-almanac.com/players/player.php?p=cuetojo01,San Francisco,,2016,National League,Complete Games,5,pitcher,1
Kyle Hendricks,https://www.baseball-almanac.com/players/player.php?p=hendrky01,Chicago,,2016,National League,ERA,2.13,pitcher,1
Brad Hand,https://www.baseball-almanac.com/players/player.php?p=handbr01,San Diego,,2016,National League,Games,82,pitcher,1
Jeurys Familia,https://www.baseball-almanac.com/players/player.php?p=familje01,New York,,2016,National League,Saves,51,pitcher,1
Clayton Kershaw,https://www.baseball-almanac.com/players/player.php?p=kershcl01,Los Angeles,,2016,National League,Shutouts,3,pitcher,1
Max Scherzer,https://www.baseball-almanac.com/players/player.php?p=scherma01,Washington,,2016,National League,Strikeouts,284,pitcher,1
Jon Lester,https://www.baseball-almanac.com/players/player.php?p=lestejo01,Chicago,,2016,National League,Winning Percentage,.792,pitcher,1
Max Scherzer,https://www.baseball-almanac.com/players/player.php?p=scherma01,Washington,,2016,National League,Wins,20,pitcher,1
