name,url,team,team_url,year,league,statistic,value,stat_type,rank
Dwight Evans,https://www.baseball-almanac.com/players/player.php?p=evansdw01,Boston,,1985,American League,Base on Balls,114,player,1
Wade Boggs,https://www.baseball-almanac.com/players/player.php?p=boggswa01,Boston,,1985,American League,Batting Average,.368,player,1
Don Mattingly,https://www.baseball-almanac.com/players/player.php?p=mattido01,New York,,1985,American League,Doubles,48,player,1
Wade Boggs,https://www.baseball-almanac.com/players/player.php?p=boggswa01,Boston,,1985,American League,Hits,240,player,1
Darrell Evans,https://www.baseball-almanac.com/players/player.php?p=evansda01,Detroit,,1985,American League,Home Runs,40,player,1
Wade Boggs,https://www.baseball-almanac.com/players/player.php?p=boggswa01,Boston,,1985,American League,On Base Percentage,.452,player,1
Don Mattingly,https://www.baseball-almanac.com/players/player.php?p=mattido01,New York,,1985,American League,RBI,145,player,1
Rickey Henderson,https://www.baseball-almanac.com/players/player.php?p=henderi01,New York,,1985,American League,Runs,146,player,1
George Brett,https://www.baseball-almanac.com/players/player.php?p=brettge01,Kansas City,,1985,American League,Slugging Average,.585,player,1
Rickey Henderson,https://www.baseball-almanac.com/players/player.php?p=henderi01,New York,,1985,American League,Stolen Bases,80,player,1
Don Mattingly,https://www.baseball-almanac.com/players/player.php?p=mattido01,New York,,1985,American League,Total Bases,370,player,1
Willie Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsowi02,Kansas City,,1985,American League,Triples,21,player,1
Bert Blyleven,https://www.baseball-almanac.com/players/player.php?p=blylebe01,Cleveland,,1985,American League,Complete Games,24,pitcher,1
Bert Blyleven,https://www.baseball-almanac.com/players/player.php?p=blylebe01,Minnesota,,1985,American League,Complete Games,24,pitcher,1
Dave Stieb,https://www.baseball-almanac.com/players/player.php?p=stiebda01,Toronto,,1985,American League,ERA,2.48,pitcher,1
Dan Quisenberry,https://www.baseball-almanac.com/players/player.php?p=quiseda01,Kansas City,,1985,American League,Games,84,pitcher,1
Dan Quisenberry,https://www.baseball-almanac.com/players/player.php?p=quiseda01,Kansas City,,1985,American League,Saves,37,pitcher,1
Bert Blyleven,https://www.baseball-almanac.com/players/player.php?p=blylebe01,Cleveland,,1985,American League,Shutouts,5,pitcher,1
Bert Blyleven,https://www.baseball-almanac.com/players/player.php?p=blylebe01,Minnesota,,1985,American League,Shutouts,5,pitcher,1
Bert Blyleven,https://www.baseball-almanac.com/players/player.php?p=blylebe01,Cleveland,,1985,American League,Strikeouts,206,pitcher,1
Bert Blyleven,https://www.baseball-almanac.com/players/player.php?p=blylebe01,Minnesota,,1985,American League,Strikeouts,206,pitcher,1
Ron Guidry,https://www.baseball-almanac.com/players/player.php?p=guidrro01,New York,,1985,American League,Winning Percentage,.786,pitcher,1
Ron Guidry,https://www.baseball-almanac.com/players/player.php?p=guidrro01,New York,,1985,American League,Wins,22,pitcher,1
