name,url,team,team_url,year,league,statistic,value,stat_type,rank
Rickey Henderson,https://www.baseball-almanac.com/players/player.php?p=henderi01,Oakland,,1982,American League,Base on Balls,116,player,1
Willie Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsowi02,Kansas City,,1982,American League,Batting Average,.332,player,1
Hal McRae,https://www.baseball-almanac.com/players/player.php?p=mcraeha01,Kansas City,,1982,American League,Doubles,46,player,1
Robin Yount,https://www.baseball-almanac.com/players/player.php?p=yountro01,Milwaukee,,1982,American League,Doubles,46,player,1
Robin Yount,https://www.baseball-almanac.com/players/player.php?p=yountro01,Milwaukee,,1982,American League,Hits,210,player,1
Reggie Jackson,https://www.baseball-almanac.com/players/player.php?p=jacksre01,California,,1982,American League,Home Runs,39,player,1
Gorman Thomas,https://www.baseball-almanac.com/players/player.php?p=thomago01,Milwaukee,,1982,American League,Home Runs,39,player,1
Dwight Evans,https://www.baseball-almanac.com/players/player.php?p=evansdw01,Boston,,1982,American League,On Base Percentage,.403,player,1
Hal McRae,https://www.baseball-almanac.com/players/player.php?p=mcraeha01,Kansas City,,1982,American League,RBI,133,player,1
Paul Molitor,https://www.baseball-almanac.com/players/player.php?p=molitpa01,Milwaukee,,1982,American League,Runs,136,player,1
Robin Yount,https://www.baseball-almanac.com/players/player.php?p=yountro01,Milwaukee,,1982,American League,Slugging Average,.578,player,1
Rickey Henderson,https://www.baseball-almanac.com/players/player.php?p=henderi01,Oakland,,1982,American League,Stolen Bases,130,player,1
Robin Yount,https://www.baseball-almanac.com/players/player.php?p=yountro01,Milwaukee,,1982,American League,Total Bases,367,player,1
Willie Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsowi02,Kansas City,,1982,American League,Triples,15,player,1
Dave Stieb,https://www.baseball-almanac.com/players/player.php?p=stiebda01,Toronto,,1982,American League,Complete Games,19,pitcher,1
Rick Sutcliffe,https://www.baseball-almanac.com/players/player.php?p=sutclri01,Cleveland,,1982,American League,ERA,2.96,pitcher,1
Ed Vande Berg,https://www.baseball-almanac.com/players/player.php?p=vandeed01,Seattle,,1982,American League,Games,78,pitcher,1
Dan Quisenberry,https://www.baseball-almanac.com/players/player.php?p=quiseda01,Kansas City,,1982,American League,Saves,35,pitcher,1
Dave Stieb,https://www.baseball-almanac.com/players/player.php?p=stiebda01,Toronto,,1982,American League,Shutouts,5,pitcher,1
Floyd Bannister,https://www.baseball-almanac.com/players/player.php?p=bannifl01,Seattle,,1982,American League,Strikeouts,209,pitcher,1
Pete Vuckovich,https://www.baseball-almanac.com/players/player.php?p=vuckope01,Milwaukee,,1982,American League,Winning Percentage,.750,pitcher,1
La Marr Hoyt,https://www.baseball-almanac.com/players/player.php?p=hoytla01,Chicago,,1982,American League,Wins,19,pitcher,1
