name,url,team,team_url,year,league,statistic,value,stat_type,rank
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1951,American League,Base on Balls,144,player,1
Ferris Fain,https://www.baseball-almanac.com/players/player.php?p=fainfe01,Philadelphia,,1951,American League,Batting Average,.344,player,1
George Kell,https://www.baseball-almanac.com/players/player.php?p=kellge01,Detroit,,1951,American League,Doubles,36,player,1
Sam Mele,https://www.baseball-almanac.com/players/player.php?p=melesa01,Washington,,1951,American League,Doubles,36,player,1
Eddie Yost,https://www.baseball-almanac.com/players/player.php?p=yosted01,Washington,,1951,American League,Doubles,36,player,1
George Kell,https://www.baseball-almanac.com/players/player.php?p=kellge01,Detroit,,1951,American League,Hits,191,player,1
Gus Zernial,https://www.baseball-almanac.com/players/player.php?p=zernigu01,Chicago,,1951,American League,Home Runs,33,player,1
Gus Zernial,https://www.baseball-almanac.com/players/player.php?p=zernigu01,Philadelphia,,1951,American League,Home Runs,33,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1951,American League,On Base Percentage,.464,player,1
Gus Zernial,https://www.baseball-almanac.com/players/player.php?p=zernigu01,Chicago,,1951,American League,RBI,129,player,1
Gus Zernial,https://www.baseball-almanac.com/players/player.php?p=zernigu01,Philadelphia,,1951,American League,RBI,129,player,1
Dom DiMaggio,https://www.baseball-almanac.com/players/player.php?p=dimagdo01,Boston,,1951,American League,Runs,113,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1951,American League,Slugging Average,.556,player,1
Minnie Minoso,https://www.baseball-almanac.com/players/player.php?p=minosmi01,Cleveland,,1951,American League,Stolen Bases,31,player,1
Minnie Minoso,https://www.baseball-almanac.com/players/player.php?p=minosmi01,Chicago,,1951,American League,Stolen Bases,31,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1951,American League,Total Bases,295,player,1
Minnie Minoso,https://www.baseball-almanac.com/players/player.php?p=minosmi01,Cleveland,,1951,American League,Triples,14,player,1
Minnie Minoso,https://www.baseball-almanac.com/players/player.php?p=minosmi01,Chicago,,1951,American League,Triples,14,player,1
Ned Garver,https://www.baseball-almanac.com/players/player.php?p=garvene01,St. Louis,,1951,American League,Complete Games,24,pitcher,1
Saul Rogovin,https://www.baseball-almanac.com/players/player.php?p=rogovsa01,Detroit,,1951,American League,ERA,2.78,pitcher,1
Saul Rogovin,https://www.baseball-almanac.com/players/player.php?p=rogovsa01,Chicago,,1951,American League,ERA,2.78,pitcher,1
Ellis Kinder,https://www.baseball-almanac.com/players/player.php?p=kindeel01,Boston,,1951,American League,Games,63,pitcher,1
Ellis Kinder,https://www.baseball-almanac.com/players/player.php?p=kindeel01,Boston,,1951,American League,Saves,14,pitcher,1
Allie Reynolds,https://www.baseball-almanac.com/players/player.php?p=reynoal01,New York,,1951,American League,Shutouts,7,pitcher,1
Vic Raschi,https://www.baseball-almanac.com/players/player.php?p=raschvi01,New York,,1951,American League,Strikeouts,164,pitcher,1
Bob Feller,https://www.baseball-almanac.com/players/player.php?p=fellebo01,Cleveland,,1951,American League,Winning Percentage,.733,pitcher,1
Bob Feller,https://www.baseball-almanac.com/players/player.php?p=fellebo01,Cleveland,,1951,American League,Wins,22,pitcher,1
