year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2011,American League,League,New York Yankees,97,65,0.599,0,0,
2011,American League,League,Tampa Bay Rays,91,71,0.562,0,0,
2011,American League,League,Boston Red Sox,90,72,0.556,0,0,
2011,American League,League,Toronto Blue Jays,81,81,0.5,0,0,
2011,American League,League,Baltimore Orioles,69,93,0.426,0,0,
2011,American League,League,Detroit Tigers,95,67,0.586,0,0,
2011,American League,League,Cleveland Indians,80,82,0.494,0,0,
2011,American League,League,Chicago White Sox,79,83,0.488,0,0,
2011,American League,League,Kansas City Royals,71,91,0.438,0,0,
2011,American League,League,Minnesota Twins,63,99,0.389,0,0,
2011,American League,League,Texas Rangers,96,66,0.593,0,0,
2011,American League,League,Los Angeles Angels,86,76,0.531,0,0,
2011,American League,League,Oakland Athletics,74,88,0.457,0,0,
2011,American League,League,Seattle Mariners,67,95,0.414,0,0,
