name,url,team,team_url,year,league,statistic,value,stat_type,rank
Topsy Hartsel,https://www.baseball-almanac.com/players/player.php?p=hartsto01,Philadelphia,,1907,American League,Base on Balls,106,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1907,American League,Batting Average,.350,player,1
Harry Davis,https://www.baseball-almanac.com/players/player.php?p=davisha01,Philadelphia,,1907,American League,Doubles,35,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1907,American League,Hits,212,player,1
Harry Davis,https://www.baseball-almanac.com/players/player.php?p=davisha01,Philadelphia,,1907,American League,Home Runs,8,player,1
Topsy Hartsel,https://www.baseball-almanac.com/players/player.php?p=hartsto01,Philadelphia,,1907,American League,On Base Percentage,.405,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1907,American League,RBI,119,player,1
Sam Crawford,https://www.baseball-almanac.com/players/player.php?p=crawfsa01,Detroit,,1907,American League,Runs,102,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1907,American League,Slugging Average,.468,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1907,American League,Stolen Bases,49,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1907,American League,Total Bases,283,player,1
Elmer Flick,https://www.baseball-almanac.com/players/player.php?p=flickel01,Cleveland,,1907,American League,Triples,18,player,1
Ed Walsh,https://www.baseball-almanac.com/players/player.php?p=walshed01,Chicago,,1907,American League,Complete Games,37,pitcher,1
Ed Walsh,https://www.baseball-almanac.com/players/player.php?p=walshed01,Chicago,,1907,American League,ERA,1.60,pitcher,1
Ed Walsh,https://www.baseball-almanac.com/players/player.php?p=walshed01,Chicago,,1907,American League,Games,56,pitcher,1
Bill Dinneen,https://www.baseball-almanac.com/players/player.php?p=dinnebi01,Philadelphia,,1907,American League,Saves,4,pitcher,1
Bill Dinneen,https://www.baseball-almanac.com/players/player.php?p=dinnebi01,St. Louis,,1907,American League,Saves,4,pitcher,1
Tom Hughes,https://www.baseball-almanac.com/players/player.php?p=hugheto01,Washington,,1907,American League,Saves,4,pitcher,1
Ed Walsh,https://www.baseball-almanac.com/players/player.php?p=walshed01,Chicago,,1907,American League,Saves,4,pitcher,1
Eddie Plank,https://www.baseball-almanac.com/players/player.php?p=planked01,Philadelphia,,1907,American League,Shutouts,8,pitcher,1
Rube Waddell,https://www.baseball-almanac.com/players/player.php?p=wadderu01,Philadelphia,,1907,American League,Strikeouts,232,pitcher,1
Bill Donovan,https://www.baseball-almanac.com/players/player.php?p=donovbi01,Detroit,,1907,American League,Winning Percentage,.862,pitcher,1
Addie Joss,https://www.baseball-almanac.com/players/player.php?p=jossad01,Cleveland,,1907,American League,Wins,27,pitcher,1
Doc White,https://www.baseball-almanac.com/players/player.php?p=whitedo01,Chicago,,1907,American League,Wins,27,pitcher,1
