name,url,team,team_url,year,league,statistic,value,stat_type,rank
Roy Thomas,https://www.baseball-almanac.com/players/player.php?p=thomaro01,Philadelphia,,1904,National League,Base on Balls,102,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1904,National League,Batting Average,.349,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1904,National League,Doubles,44,player,1
Ginger Beaumont,https://www.baseball-almanac.com/players/player.php?p=beaumgi01,Pittsburgh,,1904,National League,Hits,185,player,1
Harry Lumley,https://www.baseball-almanac.com/players/player.php?p=lumleha01,Brooklyn,,1904,National League,Home Runs,9,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1904,National League,On Base Percentage,.423,player,1
Bill Dahlen,https://www.baseball-almanac.com/players/player.php?p=dahlebi01,New York,,1904,National League,RBI,80,player,1
George Browne,https://www.baseball-almanac.com/players/player.php?p=brownge01,New York,,1904,National League,Runs,99,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1904,National League,Slugging Average,.520,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1904,National League,Stolen Bases,53,player,1
Honus Wagner,https://www.baseball-almanac.com/players/player.php?p=wagneho01,Pittsburgh,,1904,National League,Total Bases,255,player,1
Harry Lumley,https://www.baseball-almanac.com/players/player.php?p=lumleha01,Brooklyn,,1904,National League,Triples,18,player,1
Jack Taylor,https://www.baseball-almanac.com/players/player.php?p=tayloja02,St. Louis,,1904,National League,Complete Games,39,pitcher,1
Vic Willis,https://www.baseball-almanac.com/players/player.php?p=willivi01,Boston,,1904,National League,Complete Games,39,pitcher,1
Joe McGinnity,https://www.baseball-almanac.com/players/player.php?p=mcginjo01,New York,,1904,National League,ERA,1.61,pitcher,1
Joe McGinnity,https://www.baseball-almanac.com/players/player.php?p=mcginjo01,New York,,1904,National League,Games,51,pitcher,1
Joe McGinnity,https://www.baseball-almanac.com/players/player.php?p=mcginjo01,New York,,1904,National League,Saves,5,pitcher,1
Joe McGinnity,https://www.baseball-almanac.com/players/player.php?p=mcginjo01,New York,,1904,National League,Shutouts,9,pitcher,1
Christy Mathewson,https://www.baseball-almanac.com/players/player.php?p=mathech01,New York,,1904,National League,Strikeouts,212,pitcher,1
Joe McGinnity,https://www.baseball-almanac.com/players/player.php?p=mcginjo01,New York,,1904,National League,Winning Percentage,.814,pitcher,1
Joe McGinnity,https://www.baseball-almanac.com/players/player.php?p=mcginjo01,New York,,1904,National League,Wins,35,pitcher,1
