name,url,team,team_url,year,league,statistic,value,stat_type,rank
Heinie Groh,https://www.baseball-almanac.com/players/player.php?p=grohhe01,Cincinnati,,1916,National League,Base on Balls,84,player,1
Hal Chase,https://www.baseball-almanac.com/players/player.php?p=chaseha01,Cincinnati,,1916,National League,Batting Average,.339,player,1
Bert Niehoff,https://www.baseball-almanac.com/players/player.php?p=niehobe01,Philadelphia,,1916,National League,Doubles,42,player,1
Hal Chase,https://www.baseball-almanac.com/players/player.php?p=chaseha01,Cincinnati,,1916,National League,Hits,184,player,1
Dave Robertson,https://www.baseball-almanac.com/players/player.php?p=roberda01,New York,,1916,National League,Home Runs,12,player,1
Cy Williams,https://www.baseball-almanac.com/players/player.php?p=willicy01,Chicago,,1916,National League,Home Runs,12,player,1
Gavvy Cravath,https://www.baseball-almanac.com/players/player.php?p=cravaga01,Philadelphia,,1916,National League,On Base Percentage,.379,player,1
Heinie Zimmerman,https://www.baseball-almanac.com/players/player.php?p=zimmehe01,Chicago,,1916,National League,RBI,83,player,1
Heinie Zimmerman,https://www.baseball-almanac.com/players/player.php?p=zimmehe01,New York,,1916,National League,RBI,83,player,1
George Burns,https://www.baseball-almanac.com/players/player.php?p=burnsge01,New York,,1916,National League,Runs,105,player,1
Zack Wheat,https://www.baseball-almanac.com/players/player.php?p=wheatza01,Brooklyn,,1916,National League,Slugging Average,.461,player,1
Max Carey,https://www.baseball-almanac.com/players/player.php?p=careyma01,Pittsburgh,,1916,National League,Stolen Bases,63,player,1
Zack Wheat,https://www.baseball-almanac.com/players/player.php?p=wheatza01,Brooklyn,,1916,National League,Total Bases,262,player,1
Bill Hinchman,https://www.baseball-almanac.com/players/player.php?p=hinchbi01,Pittsburgh,,1916,National League,Triples,16,player,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Philadelphia,,1916,National League,Complete Games,38,pitcher,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Philadelphia,,1916,National League,ERA,1.55,pitcher,1
Lee Meadows,https://www.baseball-almanac.com/players/player.php?p=meadole01,St. Louis,,1916,National League,Games,51,pitcher,1
Red Ames,https://www.baseball-almanac.com/players/player.php?p=amesre01,St. Louis,,1916,National League,Saves,8,pitcher,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Philadelphia,,1916,National League,Shutouts,16,pitcher,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Philadelphia,,1916,National League,Strikeouts,167,pitcher,1
Tom Hughes,https://www.baseball-almanac.com/players/player.php?p=hugheto02,Boston,,1916,National League,Winning Percentage,.842,pitcher,1
Grover Alexander,https://www.baseball-almanac.com/players/player.php?p=alexape01,Philadelphia,,1916,National League,Wins,33,pitcher,1
