name,url,team,team_url,year,league,statistic,value,stat_type,rank
Wade Boggs,https://www.baseball-almanac.com/players/player.php?p=boggswa01,Boston,,1986,American League,Base on Balls,106,player,1
Wade Boggs,https://www.baseball-almanac.com/players/player.php?p=boggswa01,Boston,,1986,American League,Batting Average,.357,player,1
Don Mattingly,https://www.baseball-almanac.com/players/player.php?p=mattido01,New York,,1986,American League,Doubles,53,player,1
Don Mattingly,https://www.baseball-almanac.com/players/player.php?p=mattido01,New York,,1986,American League,Hits,238,player,1
Jesse Barfield,https://www.baseball-almanac.com/players/player.php?p=barfije01,Toronto,,1986,American League,Home Runs,40,player,1
Wade Boggs,https://www.baseball-almanac.com/players/player.php?p=boggswa01,Boston,,1986,American League,On Base Percentage,.455,player,1
Joe Carter,https://www.baseball-almanac.com/players/player.php?p=cartejo01,Cleveland,,1986,American League,RBI,121,player,1
Rickey Henderson,https://www.baseball-almanac.com/players/player.php?p=henderi01,New York,,1986,American League,Runs,130,player,1
Don Mattingly,https://www.baseball-almanac.com/players/player.php?p=mattido01,New York,,1986,American League,Slugging Average,.573,player,1
Rickey Henderson,https://www.baseball-almanac.com/players/player.php?p=henderi01,New York,,1986,American League,Stolen Bases,87,player,1
Don Mattingly,https://www.baseball-almanac.com/players/player.php?p=mattido01,New York,,1986,American League,Total Bases,388,player,1
Brett Butler,https://www.baseball-almanac.com/players/player.php?p=butlebr01,Cleveland,,1986,American League,Triples,14,player,1
Tom Candiotti,https://www.baseball-almanac.com/players/player.php?p=candito01,Cleveland,,1986,American League,Complete Games,17,pitcher,1
Roger Clemens,https://www.baseball-almanac.com/players/player.php?p=clemero02,Boston,,1986,American League,ERA,2.48,pitcher,1
Mitch Williams,https://www.baseball-almanac.com/players/player.php?p=willimi02,Texas,,1986,American League,Games,80,pitcher,1
Dave Righetti,https://www.baseball-almanac.com/players/player.php?p=righeda01,New York,,1986,American League,Saves,46,pitcher,1
Jack Morris,https://www.baseball-almanac.com/players/player.php?p=morrija02,Detroit,,1986,American League,Shutouts,6,pitcher,1
Mark Langston,https://www.baseball-almanac.com/players/player.php?p=langsma01,Seattle,,1986,American League,Strikeouts,245,pitcher,1
Roger Clemens,https://www.baseball-almanac.com/players/player.php?p=clemero02,Boston,,1986,American League,Winning Percentage,.857,pitcher,1
Roger Clemens,https://www.baseball-almanac.com/players/player.php?p=clemero02,Boston,,1986,American League,Wins,24,pitcher,1
