name,url,team,team_url,year,league,statistic,value,stat_type,rank
Gene Tenace,https://www.baseball-almanac.com/players/player.php?p=tenacge01,Oakland,,1974,American League,Base on Balls,110,player,1
Rod Carew,https://www.baseball-almanac.com/players/player.php?p=carewro01,Minnesota,,1974,American League,Batting Average,.364,player,1
Joe Rudi,https://www.baseball-almanac.com/players/player.php?p=rudijo01,Oakland,,1974,American League,Doubles,39,player,1
Rod Carew,https://www.baseball-almanac.com/players/player.php?p=carewro01,Minnesota,,1974,American League,Hits,218,player,1
Dick Allen,https://www.baseball-almanac.com/players/player.php?p=allendi01,Chicago,,1974,American League,Home Runs,32,player,1
Rod Carew,https://www.baseball-almanac.com/players/player.php?p=carewro01,Minnesota,,1974,American League,On Base Percentage,.435,player,1
Jeff Burroughs,https://www.baseball-almanac.com/players/player.php?p=burroje01,Texas,,1974,American League,RBI,118,player,1
Carl Yastrzemski,https://www.baseball-almanac.com/players/player.php?p=yastrca01,Boston,,1974,American League,Runs,93,player,1
Dick Allen,https://www.baseball-almanac.com/players/player.php?p=allendi01,Chicago,,1974,American League,Slugging Average,.563,player,1
Billy North,https://www.baseball-almanac.com/players/player.php?p=northbi01,Oakland,,1974,American League,Stolen Bases,54,player,1
Joe Rudi,https://www.baseball-almanac.com/players/player.php?p=rudijo01,Oakland,,1974,American League,Total Bases,287,player,1
Mickey Rivers,https://www.baseball-almanac.com/players/player.php?p=rivermi01,California,,1974,American League,Triples,11,player,1
Fergie Jenkins,https://www.baseball-almanac.com/players/player.php?p=jenkife01,Texas,,1974,American League,Complete Games,29,pitcher,1
Catfish Hunter,https://www.baseball-almanac.com/players/player.php?p=hunteca01,Oakland,,1974,American League,ERA,2.49,pitcher,1
Rollie Fingers,https://www.baseball-almanac.com/players/player.php?p=fingero01,Oakland,,1974,American League,Games,76,pitcher,1
Terry Forster,https://www.baseball-almanac.com/players/player.php?p=forstte01,Chicago,,1974,American League,Saves,24,pitcher,1
Luis Tiant,https://www.baseball-almanac.com/players/player.php?p=tiantlu01,Boston,,1974,American League,Shutouts,7,pitcher,1
Nolan Ryan,https://www.baseball-almanac.com/players/player.php?p=ryanno01,California,,1974,American League,Strikeouts,367,pitcher,1
Mike Cuellar,https://www.baseball-almanac.com/players/player.php?p=cuellmi01,Baltimore,,1974,American League,Winning Percentage,.688,pitcher,1
Catfish Hunter,https://www.baseball-almanac.com/players/player.php?p=hunteca01,Oakland,,1974,American League,Wins,25,pitcher,1
Fergie Jenkins,https://www.baseball-almanac.com/players/player.php?p=jenkife01,Texas,,1974,American League,Wins,25,pitcher,1
