name,url,team,team_url,year,league,statistic,value,stat_type,rank
Dan Driessen,https://www.baseball-almanac.com/players/player.php?p=driesda01,Cincinnati,,1980,National League,Base on Balls,93,player,1
Joe Morgan,https://www.baseball-almanac.com/players/player.php?p=morgajo02,Houston,,1980,National League,Base on Balls,93,player,1
Bill Buckner,https://www.baseball-almanac.com/players/player.php?p=bucknbi01,Chicago,,1980,National League,Batting Average,.324,player,1
Pete Rose,https://www.baseball-almanac.com/players/player.php?p=rosepe01,Philadelphia,,1980,National League,Doubles,42,player,1
Steve Garvey,https://www.baseball-almanac.com/players/player.php?p=garvest01,Los Angeles,,1980,National League,Hits,200,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1980,National League,Home Runs,48,player,1
Keith Hernandez,https://www.baseball-almanac.com/players/player.php?p=hernake01,St. Louis,,1980,National League,On Base Percentage,.410,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1980,National League,RBI,121,player,1
Keith Hernandez,https://www.baseball-almanac.com/players/player.php?p=hernake01,St. Louis,,1980,National League,Runs,111,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1980,National League,Slugging Average,.624,player,1
Ron LeFlore,https://www.baseball-almanac.com/players/player.php?p=lefloro01,Montreal,,1980,National League,Stolen Bases,97,player,1
Mike Schmidt,https://www.baseball-almanac.com/players/player.php?p=schmimi01,Philadelphia,,1980,National League,Total Bases,342,player,1
Omar Moreno,https://www.baseball-almanac.com/players/player.php?p=morenom01,Pittsburgh,,1980,National League,Triples,13,player,1
Rodney Scott,https://www.baseball-almanac.com/players/player.php?p=scottro01,Montreal,,1980,National League,Triples,13,player,1
Steve Rogers,https://www.baseball-almanac.com/players/player.php?p=rogerst01,Montreal,,1980,National League,Complete Games,14,pitcher,1
Don Sutton,https://www.baseball-almanac.com/players/player.php?p=suttodo01,Los Angeles,,1980,National League,ERA,2.20,pitcher,1
Dick Tidrow,https://www.baseball-almanac.com/players/player.php?p=tidrodi01,Chicago,,1980,National League,Games,84,pitcher,1
Bruce Sutter,https://www.baseball-almanac.com/players/player.php?p=suttebr01,St. Louis,,1980,National League,Saves,28,pitcher,1
Jerry Reuss,https://www.baseball-almanac.com/players/player.php?p=reussje01,Los Angeles,,1980,National League,Shutouts,6,pitcher,1
Steve Carlton,https://www.baseball-almanac.com/players/player.php?p=carltst01,Philadelphia,,1980,National League,Strikeouts,286,pitcher,1
Jim Bibby,https://www.baseball-almanac.com/players/player.php?p=bibbyji01,Pittsburgh,,1980,National League,Winning Percentage,.760,pitcher,1
Steve Carlton,https://www.baseball-almanac.com/players/player.php?p=carltst01,Philadelphia,,1980,National League,Wins,24,pitcher,1
