name,url,team,team_url,year,league,statistic,value,stat_type,rank
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,Boston,,1927,National League,Base on Balls,86,player,1
Paul Waner,https://www.baseball-almanac.com/players/player.php?p=wanerpa01,Pittsburgh,,1927,National League,Batting Average,.380,player,1
Riggs Stephenson,https://www.baseball-almanac.com/players/player.php?p=stephri01,Chicago,,1927,National League,Doubles,46,player,1
Paul Waner,https://www.baseball-almanac.com/players/player.php?p=wanerpa01,Pittsburgh,,1927,National League,Hits,237,player,1
Cy Williams,https://www.baseball-almanac.com/players/player.php?p=willicy01,Philadelphia,,1927,National League,Home Runs,30,player,1
Hack Wilson,https://www.baseball-almanac.com/players/player.php?p=wilsoha01,Chicago,,1927,National League,Home Runs,30,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,New York,,1927,National League,On Base Percentage,.448,player,1
Paul Waner,https://www.baseball-almanac.com/players/player.php?p=wanerpa01,Pittsburgh,,1927,National League,RBI,131,player,1
Rogers Hornsby,https://www.baseball-almanac.com/players/player.php?p=hornsro01,New York,,1927,National League,Runs,133,player,1
Lloyd Waner,https://www.baseball-almanac.com/players/player.php?p=wanerll01,Pittsburgh,,1927,National League,Runs,133,player,1
Chick Hafey,https://www.baseball-almanac.com/players/player.php?p=hafeych01,St. Louis,,1927,National League,Slugging Average,.590,player,1
Frankie Frisch,https://www.baseball-almanac.com/players/player.php?p=friscfr01,St. Louis,,1927,National League,Stolen Bases,48,player,1
Paul Waner,https://www.baseball-almanac.com/players/player.php?p=wanerpa01,Pittsburgh,,1927,National League,Total Bases,342,player,1
Paul Waner,https://www.baseball-almanac.com/players/player.php?p=wanerpa01,Pittsburgh,,1927,National League,Triples,18,player,1
Jesse Haines,https://www.baseball-almanac.com/players/player.php?p=haineje01,St. Louis,,1927,National League,Complete Games,25,pitcher,1
Lee Meadows,https://www.baseball-almanac.com/players/player.php?p=meadole01,Pittsburgh,,1927,National League,Complete Games,25,pitcher,1
Dazzy Vance,https://www.baseball-almanac.com/players/player.php?p=vanceda01,Brooklyn,,1927,National League,Complete Games,25,pitcher,1
Ray Kremer,https://www.baseball-almanac.com/players/player.php?p=kremera01,Pittsburgh,,1927,National League,ERA,2.47,pitcher,1
Charlie Root,https://www.baseball-almanac.com/players/player.php?p=rootch01,Chicago,,1927,National League,Games,48,pitcher,1
Jack Scott,https://www.baseball-almanac.com/players/player.php?p=scottja01,Philadelphia,,1927,National League,Games,48,pitcher,1
Bill Sherdel,https://www.baseball-almanac.com/players/player.php?p=sherdbi01,St. Louis,,1927,National League,Saves,6,pitcher,1
Jesse Haines,https://www.baseball-almanac.com/players/player.php?p=haineje01,St. Louis,,1927,National League,Shutouts,6,pitcher,1
Dazzy Vance,https://www.baseball-almanac.com/players/player.php?p=vanceda01,Brooklyn,,1927,National League,Strikeouts,184,pitcher,1
Larry Benton,https://www.baseball-almanac.com/players/player.php?p=bentola01,Boston,,1927,National League,Winning Percentage,.708,pitcher,1
Larry Benton,https://www.baseball-almanac.com/players/player.php?p=bentola01,New York,,1927,National League,Winning Percentage,.708,pitcher,1
Charlie Root,https://www.baseball-almanac.com/players/player.php?p=rootch01,Chicago,,1927,National League,Wins,26,pitcher,1
