name,url,team,team_url,year,league,statistic,value,stat_type,rank
Ron Santo,https://www.baseball-almanac.com/players/player.php?p=santoro01,Chicago,,1966,National League,Base on Balls,95,player,1
Matty Alou,https://www.baseball-almanac.com/players/player.php?p=alouma01,Pittsburgh,,1966,National League,Batting Average,.342,player,1
Johnny Callison,https://www.baseball-almanac.com/players/player.php?p=callijo01,Philadelphia,,1966,National League,Doubles,40,player,1
Felipe Alou,https://www.baseball-almanac.com/players/player.php?p=aloufe01,Atlanta,,1966,National League,Hits,218,player,1
Hank Aaron,https://www.baseball-almanac.com/players/player.php?p=aaronha01,Atlanta,,1966,National League,Home Runs,44,player,1
Ron Santo,https://www.baseball-almanac.com/players/player.php?p=santoro01,Chicago,,1966,National League,On Base Percentage,.417,player,1
Hank Aaron,https://www.baseball-almanac.com/players/player.php?p=aaronha01,Atlanta,,1966,National League,RBI,127,player,1
Felipe Alou,https://www.baseball-almanac.com/players/player.php?p=aloufe01,Atlanta,,1966,National League,Runs,122,player,1
Dick Allen,https://www.baseball-almanac.com/players/player.php?p=allendi01,Philadelphia,,1966,National League,Slugging Average,.632,player,1
Lou Brock,https://www.baseball-almanac.com/players/player.php?p=brocklo01,St. Louis,,1966,National League,Stolen Bases,74,player,1
Felipe Alou,https://www.baseball-almanac.com/players/player.php?p=aloufe01,Atlanta,,1966,National League,Total Bases,355,player,1
Tim McCarver,https://www.baseball-almanac.com/players/player.php?p=mccarti01,St. Louis,,1966,National League,Triples,13,player,1
Sandy Koufax,https://www.baseball-almanac.com/players/player.php?p=koufasa01,Los Angeles,,1966,National League,Complete Games,27,pitcher,1
Sandy Koufax,https://www.baseball-almanac.com/players/player.php?p=koufasa01,Los Angeles,,1966,National League,ERA,1.73,pitcher,1
Clay Carroll,https://www.baseball-almanac.com/players/player.php?p=carrocl02,Atlanta,,1966,National League,Games,73,pitcher,1
Phil Regan,https://www.baseball-almanac.com/players/player.php?p=reganph01,Los Angeles,,1966,National League,Saves,21,pitcher,1
Jim Bunning,https://www.baseball-almanac.com/players/player.php?p=bunniji01,Philadelphia,,1966,National League,Shutouts,5,pitcher,1
Bob Gibson,https://www.baseball-almanac.com/players/player.php?p=gibsobo01,St. Louis,,1966,National League,Shutouts,5,pitcher,1
Larry Jackson,https://www.baseball-almanac.com/players/player.php?p=jacksla01,Chicago,,1966,National League,Shutouts,5,pitcher,1
Larry Jackson,https://www.baseball-almanac.com/players/player.php?p=jacksla01,Philadelphia,,1966,National League,Shutouts,5,pitcher,1
Larry Jaster,https://www.baseball-almanac.com/players/player.php?p=jastela01,St. Louis,,1966,National League,Shutouts,5,pitcher,1
Sandy Koufax,https://www.baseball-almanac.com/players/player.php?p=koufasa01,Los Angeles,,1966,National League,Shutouts,5,pitcher,1
Jim Maloney,https://www.baseball-almanac.com/players/player.php?p=malonji01,Cincinnati,,1966,National League,Shutouts,5,pitcher,1
Sandy Koufax,https://www.baseball-almanac.com/players/player.php?p=koufasa01,Los Angeles,,1966,National League,Strikeouts,317,pitcher,1
Juan Marichal,https://www.baseball-almanac.com/players/player.php?p=maricju01,San Francisco,,1966,National League,Winning Percentage,.806,pitcher,1
Sandy Koufax,https://www.baseball-almanac.com/players/player.php?p=koufasa01,Los Angeles,,1966,National League,Wins,27,pitcher,1
