name,url,team,team_url,year,league,statistic,value,stat_type,rank
Burt Shotton,https://www.baseball-almanac.com/players/player.php?p=shottbu01,St. Louis,,1916,American League,Base on Balls,110,player,1
Tris Speaker,https://www.baseball-almanac.com/players/player.php?p=speaktr01,Cleveland,,1916,American League,Batting Average,.386,player,1
Jack Graney,https://www.baseball-almanac.com/players/player.php?p=graneja01,Cleveland,,1916,American League,Doubles,41,player,1
Tris Speaker,https://www.baseball-almanac.com/players/player.php?p=speaktr01,Cleveland,,1916,American League,Doubles,41,player,1
Tris Speaker,https://www.baseball-almanac.com/players/player.php?p=speaktr01,Cleveland,,1916,American League,Hits,211,player,1
Wally Pipp,https://www.baseball-almanac.com/players/player.php?p=pippwa01,New York,,1916,American League,Home Runs,12,player,1
Tris Speaker,https://www.baseball-almanac.com/players/player.php?p=speaktr01,Cleveland,,1916,American League,On Base Percentage,.470,player,1
Del Pratt,https://www.baseball-almanac.com/players/player.php?p=prattde01,St. Louis,,1916,American League,RBI,103,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1916,American League,Runs,113,player,1
Tris Speaker,https://www.baseball-almanac.com/players/player.php?p=speaktr01,Cleveland,,1916,American League,Slugging Average,.502,player,1
Ty Cobb,https://www.baseball-almanac.com/players/player.php?p=cobbty01,Detroit,,1916,American League,Stolen Bases,68,player,1
Joe Jackson,https://www.baseball-almanac.com/players/player.php?p=jacksjo01,Chicago,,1916,American League,Total Bases,293,player,1
Joe Jackson,https://www.baseball-almanac.com/players/player.php?p=jacksjo01,Chicago,,1916,American League,Triples,21,player,1
Walter Johnson,https://www.baseball-almanac.com/players/player.php?p=johnswa01,Washington,,1916,American League,Complete Games,36,pitcher,1
Babe Ruth,https://www.baseball-almanac.com/players/player.php?p=ruthba01,Boston,,1916,American League,ERA,1.75,pitcher,1
Dave Davenport,https://www.baseball-almanac.com/players/player.php?p=davenda01,St. Louis,,1916,American League,Games,59,pitcher,1
Bob Shawkey,https://www.baseball-almanac.com/players/player.php?p=shawkbo01,New York,,1916,American League,Saves,8,pitcher,1
Babe Ruth,https://www.baseball-almanac.com/players/player.php?p=ruthba01,Boston,,1916,American League,Shutouts,9,pitcher,1
Walter Johnson,https://www.baseball-almanac.com/players/player.php?p=johnswa01,Washington,,1916,American League,Strikeouts,228,pitcher,1
Nick Cullop,https://www.baseball-almanac.com/players/player.php?p=culloni01,New York,,1916,American League,Winning Percentage,.684,pitcher,1
Walter Johnson,https://www.baseball-almanac.com/players/player.php?p=johnswa01,Washington,,1916,American League,Wins,25,pitcher,1
