name,url,team,team_url,year,league,statistic,value,stat_type,rank
Bob Ferguson,https://www.baseball-almanac.com/players/player.php?p=fergubo01,Troy,,1880,National League,Base on Balls,24,player,1
George Gore,https://www.baseball-almanac.com/players/player.php?p=gorege01,Chicago,,1880,National League,Batting Average,.360,player,1
Fred Dunlap,https://www.baseball-almanac.com/players/player.php?p=dunlafr01,Cleveland,,1880,National League,Doubles,27,player,1
Abner Dalrymple,https://www.baseball-almanac.com/players/player.php?p=dalryab01,Chicago,,1880,National League,Hits,126,player,1
Jim O'Rourke,https://www.baseball-almanac.com/players/player.php?p=orouji01,Boston,,1880,National League,Home Runs,6,player,1
Harry Stovey,https://www.baseball-almanac.com/players/player.php?p=stoveha01,Worcester,,1880,National League,Home Runs,6,player,1
George Gore,https://www.baseball-almanac.com/players/player.php?p=gorege01,Chicago,,1880,National League,On Base Percentage,.399,player,1
Cap Anson,https://www.baseball-almanac.com/players/player.php?p=ansonca01,Chicago,,1880,National League,RBI,74,player,1
Abner Dalrymple,https://www.baseball-almanac.com/players/player.php?p=dalryab01,Chicago,,1880,National League,Runs,91,player,1
George Gore,https://www.baseball-almanac.com/players/player.php?p=gorege01,Chicago,,1880,National League,Slugging Average,.463,player,1
Abner Dalrymple,https://www.baseball-almanac.com/players/player.php?p=dalryab01,Chicago,,1880,National League,Total Bases,175,player,1
Harry Stovey,https://www.baseball-almanac.com/players/player.php?p=stoveha01,Worcester,,1880,National League,Triples,14,player,1
Jim McCormick,https://www.baseball-almanac.com/players/player.php?p=mccorji01,Cleveland,,1880,National League,Complete Games,72,pitcher,1
Tim Keefe,https://www.baseball-almanac.com/players/player.php?p=keefeti01,Troy,,1880,National League,ERA,0.86,pitcher,1
Jim McCormick,https://www.baseball-almanac.com/players/player.php?p=mccorji01,Cleveland,,1880,National League,Games,74,pitcher,1
Lee Richmond,https://www.baseball-almanac.com/players/player.php?p=richmle01,Worcester,,1880,National League,Games,74,pitcher,1
Lee Richmond,https://www.baseball-almanac.com/players/player.php?p=richmle01,Worcester,,1880,National League,Saves,3,pitcher,1
John Ward,https://www.baseball-almanac.com/players/player.php?p=wardjo01,Providence,,1880,National League,Shutouts,8,pitcher,1
Larry Corcoran,https://www.baseball-almanac.com/players/player.php?p=corcola01,Chicago,,1880,National League,Strikeouts,268,pitcher,1
Fred Goldsmith,https://www.baseball-almanac.com/players/player.php?p=goldsfr01,Chicago,,1880,National League,Winning Percentage,.875,pitcher,1
Jim McCormick,https://www.baseball-almanac.com/players/player.php?p=mccorji01,Cleveland,,1880,National League,Wins,45,pitcher,1
