name,url,team,team_url,year,league,statistic,value,stat_type,rank
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1947,American League,Base on Balls,162,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1947,American League,Batting Average,.343,player,1
Lou Boudreau,https://www.baseball-almanac.com/players/player.php?p=boudrlo01,Cleveland,,1947,American League,Doubles,45,player,1
Johnny Pesky,https://www.baseball-almanac.com/players/player.php?p=peskyjo01,Boston,,1947,American League,Hits,207,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1947,American League,Home Runs,32,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1947,American League,On Base Percentage,.499,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1947,American League,RBI,114,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1947,American League,Runs,125,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1947,American League,Slugging Average,.634,player,1
Bob Dillinger,https://www.baseball-almanac.com/players/player.php?p=dillibo01,St. Louis,,1947,American League,Stolen Bases,34,player,1
Ted Williams,https://www.baseball-almanac.com/players/player.php?p=willite01,Boston,,1947,American League,Total Bases,335,player,1
Tommy Henrich,https://www.baseball-almanac.com/players/player.php?p=henrito01,New York,,1947,American League,Triples,13,player,1
Hal Newhouser,https://www.baseball-almanac.com/players/player.php?p=newhoha01,Detroit,,1947,American League,Complete Games,24,pitcher,1
Joe Haynes,https://www.baseball-almanac.com/players/player.php?p=haynejo01,Chicago,,1947,American League,ERA,2.42,pitcher,1
Ed Klieman,https://www.baseball-almanac.com/players/player.php?p=kliemed01,Cleveland,,1947,American League,Games,58,pitcher,1
Ed Klieman,https://www.baseball-almanac.com/players/player.php?p=kliemed01,Cleveland,,1947,American League,Saves,17,pitcher,1
Joe Page,https://www.baseball-almanac.com/players/player.php?p=pagejo01,New York,,1947,American League,Saves,17,pitcher,1
Bob Feller,https://www.baseball-almanac.com/players/player.php?p=fellebo01,Cleveland,,1947,American League,Shutouts,5,pitcher,1
Bob Feller,https://www.baseball-almanac.com/players/player.php?p=fellebo01,Cleveland,,1947,American League,Strikeouts,196,pitcher,1
Allie Reynolds,https://www.baseball-almanac.com/players/player.php?p=reynoal01,New York,,1947,American League,Winning Percentage,.704,pitcher,1
Bob Feller,https://www.baseball-almanac.com/players/player.php?p=fellebo01,Cleveland,,1947,American League,Wins,20,pitcher,1
