name,url,team,team_url,year,league,statistic,value,stat_type,rank
Richie Ashburn,https://www.baseball-almanac.com/players/player.php?p=ashburi01,Philadelphia,,1954,National League,Base on Balls,125,player,1
Willie Mays,https://www.baseball-almanac.com/players/player.php?p=mayswi01,New York,,1954,National League,Batting Average,.345,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1954,National League,Doubles,41,player,1
Don Mueller,https://www.baseball-almanac.com/players/player.php?p=muelldo01,New York,,1954,National League,Hits,212,player,1
Ted Kluszewski,https://www.baseball-almanac.com/players/player.php?p=kluszte01,Cincinnati,,1954,National League,Home Runs,49,player,1
Richie Ashburn,https://www.baseball-almanac.com/players/player.php?p=ashburi01,Philadelphia,,1954,National League,On Base Percentage,.442,player,1
Ted Kluszewski,https://www.baseball-almanac.com/players/player.php?p=kluszte01,Cincinnati,,1954,National League,RBI,141,player,1
Stan Musial,https://www.baseball-almanac.com/players/player.php?p=musiast01,St. Louis,,1954,National League,Runs,120,player,1
Duke Snider,https://www.baseball-almanac.com/players/player.php?p=snidedu01,Brooklyn,,1954,National League,Runs,120,player,1
Willie Mays,https://www.baseball-almanac.com/players/player.php?p=mayswi01,New York,,1954,National League,Slugging Average,.667,player,1
Bill Bruton,https://www.baseball-almanac.com/players/player.php?p=brutobi01,Milwaukee,,1954,National League,Stolen Bases,34,player,1
Duke Snider,https://www.baseball-almanac.com/players/player.php?p=snidedu01,Brooklyn,,1954,National League,Total Bases,378,player,1
Willie Mays,https://www.baseball-almanac.com/players/player.php?p=mayswi01,New York,,1954,National League,Triples,13,player,1
Robin Roberts,https://www.baseball-almanac.com/players/player.php?p=roberro01,Philadelphia,,1954,National League,Complete Games,29,pitcher,1
Johnny Antonelli,https://www.baseball-almanac.com/players/player.php?p=antonjo02,New York,,1954,National League,ERA,2.30,pitcher,1
Jim Hughes,https://www.baseball-almanac.com/players/player.php?p=hugheji02,Brooklyn,,1954,National League,Games,60,pitcher,1
Jim Hughes,https://www.baseball-almanac.com/players/player.php?p=hugheji02,Brooklyn,,1954,National League,Saves,24,pitcher,1
Johnny Antonelli,https://www.baseball-almanac.com/players/player.php?p=antonjo02,New York,,1954,National League,Shutouts,6,pitcher,1
Robin Roberts,https://www.baseball-almanac.com/players/player.php?p=roberro01,Philadelphia,,1954,National League,Strikeouts,185,pitcher,1
Johnny Antonelli,https://www.baseball-almanac.com/players/player.php?p=antonjo02,New York,,1954,National League,Winning Percentage,.750,pitcher,1
Robin Roberts,https://www.baseball-almanac.com/players/player.php?p=roberro01,Philadelphia,,1954,National League,Wins,23,pitcher,1
